ITEM,VALUE,TYPE,CATEGORY,CREATED_AT
Kopi,10000,0,0,2007-10-09 18:49:02
Es Cincau,7000,0,0,2012-05-15 00:28:30
Pindang Patin,25000,0,0,2006-12-09 07:59:51
Es Susu Kedelai,6000,0,0,2007-03-16 15:48:03
Pempek,20000,0,0,2003-06-15 09:46:52
Soto Madura,25000,0,0,2005-05-10 02:03:46
Sop Kambing,30000,0,0,2002-07-09 22:23:15
Nasi Rawon,25000,0,0,2011-01-27 20:48:57
Nasi Rawon,25000,0,0,2004-11-22 01:11:00
Es Pisang Ijo,15000,0,0,2023-12-28 14:19:36
Es Pisang Ijo,15000,0,0,2018-09-12 00:55:38
Es Kopi,12000,0,0,2013-04-10 19:29:01
Warnet,15000,2,0,2009-02-07 12:33:09
Es Selasih,10000,0,0,2021-09-21 00:05:50
Becak,10000,1,0,2012-12-05 17:41:52
Mengunjungi Kebun Binatang,50000,2,0,2012-01-17 08:27:08
Sate Lilit,30000,0,0,2011-10-01 04:01:52
Asuransi Kendaraan,300000,4,0,2010-05-01 15:12:10
Sop Ayam,20000,0,0,2007-03-19 16:08:09
Mengunjungi Konser Musik,200000,2,0,2000-01-16 22:24:17
Gudeg,20000,0,0,2010-06-25 08:11:07
Beli Obat,100000,3,0,2004-05-03 06:31:15
Es Teh,5000,0,0,2021-09-16 05:51:38
Mengunjungi Taman Hiburan,150000,2,0,2006-12-17 10:43:36
Teh Sereh,7000,0,0,2018-06-05 07:11:29
Es Apel,8000,0,0,2017-06-14 18:14:35
Ikan Pepes,25000,0,0,2009-12-15 19:10:07
Soda Apel,10000,0,0,2017-08-21 12:40:38
Es Doger,12000,0,0,2001-01-17 09:43:51
Es Jeruk,6000,0,0,2023-09-01 16:20:22
Ikan Goreng,20000,0,0,2003-09-02 20:33:29
Jus Markisa,15000,0,0,2014-02-17 18:30:21
Teh Jahe,7000,0,0,2004-05-25 00:20:28
Becak,10000,1,0,2003-02-03 21:06:38
Menghadiri Festival Budaya,50000,2,0,2015-05-10 08:45:49
Teh Putih,9000,0,0,2020-02-06 14:01:04
Bermain di Waterpark,100000,2,0,2001-09-07 03:58:20
Wedang Jahe,8000,0,0,2004-09-08 05:12:15
Berkemah,50000,2,0,2004-10-26 13:05:38
Jus Alpukat,15000,0,0,2015-07-05 14:18:16
Ayam Bakar,25000,0,0,2017-08-08 17:26:48
Sate Madura,25000,0,0,2001-12-10 13:21:14
Es Sarang Burung,12000,0,0,2023-05-19 03:58:21
Jus Markisa,15000,0,0,2008-09-21 08:03:23
Es Kopi,12000,0,0,2009-07-24 13:49:47
Jus Belimbing,15000,0,0,2017-10-22 04:48:48
Es Kolang Kaling,8000,0,0,2000-02-14 03:40:26
Kopi Susu,12000,0,0,2015-08-26 18:40:30
Es Apel,8000,0,0,2012-02-25 07:37:24
Sop Buntut,40000,0,0,2013-04-18 06:37:26
Jus Jambu,15000,0,0,2010-01-24 11:43:47
Jus Anggur,15000,0,0,2020-03-04 08:23:11
Susu Kedelai,6000,0,0,2013-06-28 13:34:07
Sate Madura,25000,0,0,2008-07-21 00:49:05
Air Putih,3000,0,0,2018-08-06 14:47:34
Jus Nanas,15000,0,0,2008-01-01 08:32:07
Serabi,10000,0,0,2001-07-01 02:46:14
Mengunjungi Museum,25000,2,0,2004-07-23 13:27:21
Jus Stroberi,15000,0,0,2023-10-22 05:28:08
Es Terong Belanda,10000,0,0,2022-12-14 23:10:09
Es Mangga Muda,10000,0,0,2022-06-22 08:54:03
Mengunjungi Konser Musik,200000,2,0,2004-12-08 10:53:05
Jus Sirsak,15000,0,0,2012-11-14 02:04:24
Soto Ayam,18000,0,0,2015-12-11 08:02:04
Sop Ayam,20000,0,0,2006-09-15 06:29:48
Kopi Hitam,10000,0,0,2021-01-02 05:44:13
Ayam Goreng,25000,0,0,2008-12-26 11:31:44
Sayur Asem,15000,0,0,2010-11-11 00:05:24
Pindang Patin,25000,0,0,2018-10-18 07:48:11
Es Apel,8000,0,0,2022-03-28 07:54:27
Nasi Liwet,25000,0,0,2001-02-15 17:27:19
Sop Kambing,30000,0,0,2017-11-16 06:50:21
Es Nangka,10000,0,0,2015-03-23 20:38:10
Teh Melati,7000,0,0,2002-11-12 05:26:29
Lontong Sayur,15000,0,0,2019-05-12 22:14:02
Sate Sapi,30000,0,0,2005-02-20 08:00:05
Jus Belimbing,15000,0,0,2023-09-03 21:06:06
Tempe Mendoan,15000,0,0,2009-02-19 14:22:41
Jus Nanas,15000,0,0,2003-09-07 01:28:41
Bir Pletok,12000,0,0,2018-08-13 16:21:35
Sop Iga,35000,0,0,2006-10-26 10:08:41
Gado-Gado,15000,0,0,2000-07-10 23:26:09
Soda Lemon,10000,0,0,2004-07-09 04:20:59
Empal Gentong,30000,0,0,2004-05-18 10:54:16
Lontong Sayur,15000,0,0,2013-12-24 09:26:57
Es Melon,8000,0,0,2011-06-02 13:50:00
Mengunjungi Pantai,30000,2,0,2002-09-25 20:43:39
Es Nangka,10000,0,0,2007-08-21 19:47:41
Jus Melon,15000,0,0,2017-01-29 11:17:15
Es Leci,10000,0,0,2023-06-14 22:57:08
Teh Sereh,7000,0,0,2002-12-10 00:23:58
Ikan Goreng,20000,0,0,2023-04-13 23:35:34
Sate Maranggi,30000,0,0,2023-10-23 16:24:32
Es Jeruk,6000,0,0,2000-04-22 15:12:31
Becak,10000,1,0,2001-03-17 18:44:56
Soda Lemon,10000,0,0,2007-03-03 01:59:36
Soto Mie,20000,0,0,2016-10-04 22:54:19
Bebek Betutu,35000,0,0,2010-06-02 11:04:40
Es Cendol,7000,0,0,2002-04-23 09:54:54
Teh Hijau,5000,0,0,2001-04-12 18:46:46
Bebek Goreng,30000,0,0,2006-04-01 23:26:11
Es Susu Vanilla,8000,0,0,2003-11-14 08:58:31
Sop Ayam,20000,0,0,2003-02-15 00:31:57
Bermain di Waterpark,100000,2,0,2003-01-18 03:21:32
Nasi Bebek,25000,0,0,2012-09-12 23:19:54
Soto Mie,20000,0,0,2019-11-03 00:29:48
Nasi Kucing,10000,0,0,2019-01-30 08:20:19
Berbelanja di Mall,200000,2,0,2016-04-26 08:40:19
Es Cendol,7000,0,0,2009-08-27 07:20:38
Wedang Jahe,8000,0,0,2016-02-20 15:05:59
Beli Obat,100000,3,0,2002-03-02 20:29:22
Teh Hitam,7000,0,0,2010-03-25 02:16:01
Ikan Pepes,25000,0,0,2002-05-19 23:34:00
Gulai Kambing,35000,0,0,2009-09-02 13:28:53
Tahu Gejrot,10000,0,0,2020-06-11 14:03:20
Sate Kambing,35000,0,0,2002-03-11 15:58:48
Nasi Goreng Kambing,25000,0,0,2004-02-17 20:05:55
Sop Kambing,30000,0,0,2014-03-22 10:04:53
Sop Iga,35000,0,0,2000-02-05 14:12:05
Es Doger,12000,0,0,2020-05-16 18:42:41
Es Kopi Susu,12000,0,0,2013-05-28 00:05:35
Es Cincau,7000,0,0,2007-09-27 16:16:44
Rujak Manis,15000,0,0,2009-02-07 21:30:24
Becak,10000,1,0,2016-09-12 08:33:46
Kopi Toraja,15000,0,0,2013-02-01 02:25:07
Mie Kocok,20000,0,0,2000-04-18 23:32:31
Bandrek,8000,0,0,2021-03-02 07:17:00
Es Semangka,8000,0,0,2006-07-16 23:06:55
Susu,7000,0,0,2021-08-25 09:33:58
Es Kopi,12000,0,0,2010-02-23 00:47:41
Berkemah,50000,2,0,2007-08-16 02:47:55
Nasi Liwet,25000,0,0,2016-06-05 22:15:50
Es Susu Vanilla,8000,0,0,2016-10-04 00:11:15
Beli Obat,100000,3,0,2014-01-12 03:10:56
Teh Hitam,7000,0,0,2011-03-07 09:56:42
Soto Kudus,20000,0,0,2004-03-09 13:45:17
Es Krim,10000,0,0,2010-07-19 18:49:45
Nasi Uduk,15000,0,0,2003-10-21 15:08:54
Sop Ayam,20000,0,0,2008-08-04 18:36:26
Es Semangka,8000,0,0,2016-02-21 15:56:03
Ikan Bakar,30000,0,0,2021-04-25 06:17:22
Teh Tarik,8000,0,0,2009-10-04 08:25:40
Soto Bandung,25000,0,0,2019-05-24 16:37:05
Sambal Goreng,15000,0,0,2007-07-12 19:36:28
Es Apel,8000,0,0,2005-08-15 22:35:28
Susu Sapi,8000,0,0,2000-01-24 22:23:59
Nasi Kebuli,30000,0,0,2019-07-01 14:37:06
Es Timun Suri,8000,0,0,2008-09-25 01:11:39
Mengunjungi Kebun Binatang,50000,2,0,2016-07-07 00:38:47
Tempe Mendoan,15000,0,0,2015-03-12 03:12:13
Pecel Lele,20000,0,0,2023-01-04 02:38:49
Beli Obat,100000,3,0,2020-05-27 19:04:17
Soto Madura,25000,0,0,2006-10-29 06:09:21
Susu Kedelai,6000,0,0,2008-05-22 20:47:03
Hangout,50000,2,0,2003-04-29 17:05:49
Kopi Gayo,15000,0,0,2012-01-24 07:19:34
Teh Manis,5000,0,0,2003-07-25 11:18:49
Es Goyobod,10000,0,0,2002-05-14 15:42:18
Nasi Timbel,20000,0,0,2006-10-06 20:36:53
Beli Obat,100000,3,0,2023-05-31 04:28:36
Asinan Betawi,15000,0,0,2010-02-14 12:22:50
Mendaki Gunung,75000,2,0,2015-11-11 19:06:19
Sop Kaki Kambing,35000,0,0,2023-05-16 21:31:29
Ayam Taliwang,30000,0,0,2004-07-30 21:53:07
Air Putih,3000,0,0,2010-10-14 00:59:23
Teh Sereh,7000,0,0,2011-11-29 07:42:41
Tumis Kangkung,15000,0,0,2019-03-21 22:51:25
Teh Sereh,7000,0,0,2003-09-15 22:02:55
Bubur Ayam,15000,0,0,2013-09-27 03:53:49
Nasi Rawon,25000,0,0,2020-08-11 07:40:10
Bajaj,20000,1,0,2016-03-11 14:14:40
Jus Buah,15000,0,0,2003-04-05 04:39:50
Air Lemon,7000,0,0,2021-07-22 08:29:16
Nasi Uduk,15000,0,0,2008-10-03 01:50:05
Teh Tarik,8000,0,0,2017-10-02 22:12:59
Es Apel,8000,0,0,2022-04-18 10:37:44
Bus,5000,1,0,2019-06-08 03:53:21
Es Susu Coklat,8000,0,0,2013-08-31 17:20:52
Air Tebu,5000,0,0,2004-01-22 15:30:51
Becak,10000,1,0,2010-10-29 08:27:02
Becak,10000,1,0,2010-01-08 15:03:11
Jus Markisa,15000,0,0,2007-06-02 16:07:19
Soto Madura,25000,0,0,2002-09-04 03:06:06
Susu Kedelai,6000,0,0,2013-05-05 17:36:49
Es Pepaya,10000,0,0,2012-06-08 01:33:11
MRT,15000,1,0,2021-10-10 15:19:14
Bus,5000,1,0,2009-06-21 23:30:21
Soda Apel,10000,0,0,2010-11-18 06:50:12
Asuransi Kendaraan,300000,4,0,2010-10-13 09:41:18
Mengunjungi Konser Musik,200000,2,0,2023-10-05 00:33:49
Bioskop,50000,2,0,2022-01-12 05:43:15
Sambal Matah,10000,0,0,2005-04-13 21:34:41
Soda Jeruk,10000,0,0,2020-11-04 21:56:49
Es Kacang Merah,10000,0,0,2001-06-20 00:56:40
Teh Hitam,7000,0,0,2009-01-14 11:46:41
Warnet,15000,2,0,2008-10-19 01:27:57
Beli Obat,100000,3,0,2010-01-27 01:23:56
Kopi,10000,0,0,2021-07-13 23:30:18
Warnet,15000,2,0,2021-04-25 19:03:53
Es Kolang Kaling,8000,0,0,2001-07-19 10:02:09
Bermain di Waterpark,100000,2,0,2004-01-25 09:08:53
LRT,15000,1,0,2014-01-12 21:12:54
Beli Obat,100000,3,0,2022-09-06 00:19:55
Wedang Jahe,8000,0,0,2007-10-28 08:47:44
Menghadiri Festival Budaya,50000,2,0,2004-03-04 22:42:46
Bebek Betutu,35000,0,0,2002-03-24 17:29:08
Kopi Toraja,15000,0,0,2004-01-03 03:04:17
Bakmi Jawa,20000,0,0,2010-05-21 18:57:24
Kolak,15000,0,0,2023-07-10 01:28:34
Nasi Rawon,25000,0,0,2014-02-02 11:40:01
Asuransi Kendaraan,300000,4,0,2000-11-21 23:45:51
Beli Obat,100000,3,0,2003-10-29 15:21:18
Es Jeruk Bali,10000,0,0,2013-04-05 23:44:17
Beli Obat,100000,3,0,2015-04-30 23:24:34
Jus Markisa,15000,0,0,2013-09-07 00:29:22
Bebek Goreng,30000,0,0,2002-05-12 20:39:20
Beli Obat,100000,3,0,2001-08-31 20:40:16
Ayam Taliwang,30000,0,0,2014-10-30 23:18:31
Nasi Brongkos,20000,0,0,2003-07-10 03:39:49
Es Susu Vanilla,8000,0,0,2020-08-03 17:06:10
Jus Sirsak,15000,0,0,2007-05-17 20:03:36
Es Kolang Kaling,8000,0,0,2000-02-07 20:04:27
Nasi Uduk,15000,0,0,2019-06-03 02:01:02
Soda Gembira,10000,0,0,2016-12-31 15:08:49
Es Selasih,10000,0,0,2006-06-28 23:56:45
Bajaj,20000,1,0,2019-01-20 09:57:22
Bakso Malang,20000,0,0,2020-01-29 14:10:41
Warnet,15000,2,0,2000-09-11 22:57:58
Mie Tek-Tek,15000,0,0,2016-01-17 01:57:38
Ikan Asin,10000,0,0,2022-02-14 14:39:42
Bermain di Waterpark,100000,2,0,2002-01-16 20:58:39
Mengunjungi Konser Musik,200000,2,0,2007-07-28 12:21:00
Asinan Betawi,15000,0,0,2014-07-13 23:53:18
Es Kelapa,10000,0,0,2003-07-21 01:53:55
Gulai Ikan,25000,0,0,2005-12-25 00:50:37
Jus Buah Naga,15000,0,0,2000-12-28 20:01:02
Jus Jeruk,8000,0,0,2013-12-14 11:39:43
Es Kopi,12000,0,0,2014-12-22 05:03:03
Es Kelapa,10000,0,0,2004-12-05 09:42:57
Teh Hitam,7000,0,0,2021-12-25 17:52:10
Es Pala,8000,0,0,2006-06-05 07:14:16
Es Selasih,10000,0,0,2020-09-23 08:02:55
Ayam Goreng,25000,0,0,2021-09-14 19:43:01
Jus Melon,15000,0,0,2003-10-16 15:26:44
Soto Betawi,25000,0,0,2006-06-25 07:00:08
Nasi Gudeg,20000,0,0,2013-11-22 01:55:32
Gulai Ikan,25000,0,0,2004-10-14 06:35:40
Bebek Betutu,35000,0,0,2020-11-28 09:06:50
Soto Bandung,25000,0,0,2015-02-02 22:54:21
Bebek Goreng,30000,0,0,2004-12-02 21:03:43
Nasi Campur,25000,0,0,2004-07-13 04:21:23
Bebek Betutu,35000,0,0,2004-08-20 16:58:00
Sewa Properti,5000000,10,1,2018-06-22 13:58:25
Asuransi Kendaraan,300000,4,0,2015-06-11 15:42:00
Mengunjungi Taman Hiburan,150000,2,0,2006-07-05 09:11:24
Teh Jahe,7000,0,0,2006-08-14 08:35:29
Opor Ayam,20000,0,0,2002-06-28 22:19:07
Air Jahe,7000,0,0,2012-05-14 01:16:57
Hangout,50000,2,0,2023-07-28 16:54:58
Soda Jeruk,10000,0,0,2023-05-17 10:25:58
Air Lemon,7000,0,0,2003-06-17 15:11:28
Es Kopi,12000,0,0,2012-09-27 15:48:11
Es Kopyor,15000,0,0,2018-04-05 05:09:08
Ayam Taliwang,30000,0,0,2021-11-24 03:25:35
Asuransi Kesehatan,150000,4,0,2021-11-05 10:53:52
Es Selasih,10000,0,0,2007-05-10 02:58:52
Es Kopi,12000,0,0,2013-06-08 19:11:30
Jus Sirsak,15000,0,0,2009-06-16 16:25:39
Jus Wortel,8000,0,0,2004-06-13 04:51:20
Ikan Bakar,30000,0,0,2022-12-16 14:06:37
Serabi,10000,0,0,2010-11-20 14:30:52
Susu,7000,0,0,2002-02-23 01:42:12
Sate Madura,25000,0,0,2013-04-06 07:57:40
Mengunjungi Kebun Binatang,50000,2,0,2014-02-17 14:49:42
Jus Jambu,15000,0,0,2009-11-04 13:33:13
Es Cendol,7000,0,0,2003-11-30 04:59:18
Teh Manis,5000,0,0,2021-07-19 16:44:10
Beli Obat,100000,3,0,2000-10-14 18:20:14
Es Mangga Muda,10000,0,0,2005-01-22 01:35:45
Bandeng Presto,25000,0,0,2004-10-11 09:24:06
Beli Obat,100000,3,0,2021-08-07 13:18:21
Sate Padang,25000,0,0,2013-04-15 04:39:45
Mengunjungi Konser Musik,200000,2,0,2013-07-13 23:16:07
Ketoprak,15000,0,0,2023-05-05 10:58:43
Es Mangga,8000,0,0,2022-06-09 03:20:31
Sop Iga,35000,0,0,2001-10-13 10:58:15
Jus Jambu,15000,0,0,2022-06-29 20:03:36
Sop Kaki Kambing,35000,0,0,2020-05-11 23:25:36
Becak,10000,1,0,2008-03-27 01:31:34
Es Jeruk Bali,10000,0,0,2000-12-03 15:38:30
Sop Iga,35000,0,0,2012-07-02 12:27:09
Nasi Campur,25000,0,0,2006-12-26 22:36:56
Air Jeruk Nipis,7000,0,0,2019-10-24 02:10:37
Es Mangga,8000,0,0,2005-09-01 05:27:42
Es Apel,8000,0,0,2003-12-11 02:43:30
Bebek Betutu,35000,0,0,2004-12-04 20:17:32
Teh Tarik,8000,0,0,2020-01-02 04:37:36
Mie Kocok,20000,0,0,2015-10-14 19:34:49
Teh Hitam,7000,0,0,2000-01-05 00:11:23
Jus Jambu,15000,0,0,2008-08-19 22:18:43
Sambal Terasi,10000,0,0,2013-03-14 09:46:05
Soda Gembira,10000,0,0,2012-03-28 07:14:55
Menghadiri Festival Budaya,50000,2,0,2003-08-30 00:02:01
Jus Tomat,8000,0,0,2001-12-13 08:24:05
Beli Obat,100000,3,0,2015-06-14 11:39:53
Nasi Lemak,20000,0,0,2017-02-22 01:18:27
Es Kelapa,10000,0,0,2022-05-18 19:16:41
Membeli Buku,100000,2,0,2004-02-27 10:20:58
Soda Gembira,10000,0,0,2022-02-22 06:16:30
Gulai Ikan,25000,0,0,2021-10-05 03:29:26
Es Blewah,8000,0,0,2011-09-13 22:15:26
Sop Kambing,30000,0,0,2022-08-18 02:24:57
Air Lemon,7000,0,0,2007-11-16 04:02:55
Sate Lilit,30000,0,0,2017-06-27 04:12:07
Bajaj,20000,1,0,2002-10-05 15:17:24
Es Susu,7000,0,0,2019-12-05 07:50:28
Sambal Goreng,15000,0,0,2023-07-18 02:37:22
Es Kacang Merah,10000,0,0,2023-02-03 08:31:51
Mie Aceh,20000,0,0,2018-10-13 06:35:03
Ikan Asin,10000,0,0,2000-05-04 07:54:16
Ketoprak,15000,0,0,2001-05-25 02:29:25
Ayam Bakar,25000,0,0,2017-07-09 22:38:25
Teh Melati,7000,0,0,2014-07-15 07:11:07
Beli Obat,100000,3,0,2018-11-04 03:21:39
Sambal Matah,10000,0,0,2001-01-03 03:15:22
Gulai Kambing,35000,0,0,2015-07-30 01:38:35
Jus Buah Naga,15000,0,0,2012-09-25 14:59:06
Es Susu Vanilla,8000,0,0,2019-03-14 12:21:47
Sate Ayam,25000,0,0,2014-09-26 04:02:29
Pempek,20000,0,0,2011-09-19 05:50:47
Ikan Bakar,30000,0,0,2008-09-04 01:26:30
Jus Tomat,8000,0,0,2008-12-08 16:42:50
Bakmi Jawa,20000,0,0,2009-08-28 18:58:22
Es Leci,10000,0,0,2002-08-17 11:36:56
Es Susu Coklat,8000,0,0,2011-02-21 18:11:22
Teh Putih,9000,0,0,2019-04-18 11:15:30
Nasi Kucing,10000,0,0,2016-12-03 21:51:44
Jus Melon,15000,0,0,2015-07-27 12:31:53
Es Goyobod,10000,0,0,2021-07-04 03:13:11
Sop Ayam,20000,0,0,2022-11-20 08:35:59
Bakso Malang,20000,0,0,2013-08-31 02:03:20
Sop Kaki Kambing,35000,0,0,2012-09-16 20:43:24
Teh Hitam,7000,0,0,2001-03-16 09:58:06
Ikan Goreng,20000,0,0,2019-06-24 08:30:23
Mie Aceh,20000,0,0,2000-11-18 23:37:56
Es Terong Belanda,10000,0,0,2020-04-20 03:53:42
Membeli Buku,100000,2,0,2011-12-02 16:06:47
Lumpia Semarang,15000,0,0,2011-10-25 03:23:26
Teh Manis,5000,0,0,2004-12-20 22:49:43
Soda Gembira,10000,0,0,2017-11-05 23:31:49
Es Susu Coklat,8000,0,0,2013-11-28 22:15:41
Mengunjungi Museum,25000,2,0,2018-08-20 15:07:43
Jus Jambu,15000,0,0,2016-10-28 15:35:54
Nasi Padang,25000,0,0,2008-03-25 04:53:42
LRT,15000,1,0,2016-03-26 05:04:57
Sate Kambing,35000,0,0,2002-01-03 08:53:50
Ojek,15000,1,0,2020-10-16 04:14:34
Bebek Betutu,35000,0,0,2008-08-24 10:54:36
Susu,7000,0,0,2007-01-13 00:52:16
Nasi Gudeg,20000,0,0,2009-08-22 13:26:21
Es Pepaya,10000,0,0,2016-11-29 18:26:58
Jus Jeruk,8000,0,0,2006-01-24 03:13:29
Sop Kambing,30000,0,0,2006-10-17 12:01:51
Mengunjungi Museum,25000,2,0,2000-08-16 03:17:08
Beli Obat,100000,3,0,2017-11-14 23:49:03
Es Krim,10000,0,0,2002-09-09 19:52:13
Bubur Ayam,15000,0,0,2003-12-22 07:55:50
Es Leci,10000,0,0,2001-03-30 05:01:23
Nasi Kebuli,30000,0,0,2006-02-25 07:10:04
Es Kelapa,10000,0,0,2021-04-23 17:09:50
Soda Jeruk,10000,0,0,2013-11-01 20:52:49
Ayam Goreng,25000,0,0,2011-04-20 16:07:43
Soda Susu,10000,0,0,2020-01-24 15:36:38
Ojek,15000,1,0,2020-08-29 03:51:37
Jus Jambu,15000,0,0,2014-02-14 04:46:12
Soto Padang,25000,0,0,2005-10-14 17:30:27
Bandrek,8000,0,0,2018-03-15 11:28:17
Ojek,15000,1,0,2017-09-03 11:06:29
Wedang Jahe,8000,0,0,2004-12-20 01:08:08
Es Susu Kedelai,6000,0,0,2019-07-28 17:40:48
Nasi Kuning,15000,0,0,2005-09-25 09:53:59
Becak,10000,1,0,2014-06-17 22:43:42
Ayam Betutu,30000,0,0,2020-01-20 11:26:26
Air Tebu,5000,0,0,2016-01-11 14:46:28
Teh Putih,9000,0,0,2014-10-16 08:38:22
Kopi Tubruk,10000,0,0,2021-01-09 13:16:09
Beli Obat,100000,3,0,2023-11-23 17:09:03
Empal Gentong,30000,0,0,2005-10-29 09:11:43
Soto Bandung,25000,0,0,2007-09-20 14:31:49
Es Krim,10000,0,0,2005-11-28 08:24:55
Sambal Goreng,15000,0,0,2009-06-09 13:00:16
Ayam Penyet,20000,0,0,2009-10-21 05:50:05
Sate Padang,25000,0,0,2016-04-06 00:35:11
Sate Sapi,30000,0,0,2003-07-09 00:22:05
MRT,15000,1,0,2008-03-01 01:34:24
Sop Ayam,20000,0,0,2012-10-13 04:26:16
MRT,15000,1,0,2004-03-05 17:28:14
Taksi,50000,1,0,2022-01-10 19:34:57
Serabi,10000,0,0,2008-09-19 01:01:29
Ikan Bakar,30000,0,0,2009-11-21 21:30:19
Opor Ayam,20000,0,0,2020-01-17 12:58:13
Es Doger,12000,0,0,2018-11-18 19:00:52
Jus Semangka,15000,0,0,2016-02-02 09:51:27
Gado-Gado,15000,0,0,2011-07-15 19:47:24
Susu Kambing,15000,0,0,2015-02-04 00:13:54
Jus Mangga,15000,0,0,2021-03-22 08:54:11
Jus Nanas,15000,0,0,2019-03-02 04:06:04
Sop Iga,35000,0,0,2007-09-02 06:48:43
Teh Tarik,8000,0,0,2022-12-28 07:41:39
Mengunjungi Kebun Binatang,50000,2,0,2016-01-22 06:16:35
Becak,10000,1,0,2023-02-22 20:25:45
Bir Pletok,12000,0,0,2021-07-18 05:46:05
Tempe Mendoan,15000,0,0,2004-07-17 00:00:27
Sambal Terasi,10000,0,0,2013-06-25 22:55:54
Sambal Terasi,10000,0,0,2019-11-05 16:28:43
Teh Oolong,8000,0,0,2021-06-22 07:55:16
Capcay,20000,0,0,2005-04-29 02:53:00
Opor Ayam,20000,0,0,2011-04-20 07:27:47
Beli Obat,100000,3,0,2021-11-19 02:38:27
Kwetiau Goreng,20000,0,0,2019-03-28 17:50:45
Es Terong Belanda,10000,0,0,2007-02-01 20:57:03
Soda Susu,10000,0,0,2023-07-27 00:19:57
Ikan Pepes,25000,0,0,2004-06-03 04:49:40
Nasi Padang,25000,0,0,2004-12-27 20:04:11
Jus Semangka,15000,0,0,2011-10-20 20:52:20
Hangout,50000,2,0,2006-09-11 08:20:32
Pecel Lele,20000,0,0,2014-03-18 09:05:28
Sate Padang,25000,0,0,2003-06-16 05:49:15
Hangout,50000,2,0,2016-01-26 01:44:10
Mendaki Gunung,75000,2,0,2015-12-01 12:19:20
Es Cincau,7000,0,0,2006-06-28 14:58:14
Beli Obat,100000,3,0,2022-10-19 00:28:16
MRT,15000,1,0,2015-01-04 16:01:31
Teh Melati,7000,0,0,2016-11-22 11:03:37
Nasi Brongkos,20000,0,0,2012-06-16 22:46:33
Becak,10000,1,0,2012-10-25 03:11:57
Jus Jambu,15000,0,0,2009-10-31 23:41:36
Kepiting Saus Padang,40000,0,0,2006-05-25 08:20:41
Jus Buah Naga,15000,0,0,2019-12-31 17:36:40
Teh Oolong,8000,0,0,2003-02-25 18:53:52
Tempe Mendoan,15000,0,0,2006-12-07 02:07:14
Bir Pletok,12000,0,0,2010-07-30 19:09:10
Berkemah,50000,2,0,2015-12-12 18:52:38
Susu Jahe,8000,0,0,2010-06-27 02:20:02
Kepiting Saus Padang,40000,0,0,2008-01-23 05:26:35
Es Buah,15000,0,0,2002-09-24 04:24:33
Sambal Terasi,10000,0,0,2022-02-27 03:52:45
Es Leci,10000,0,0,2007-02-04 20:23:04
Kopi Toraja,15000,0,0,2016-12-29 19:33:05
Asinan Betawi,15000,0,0,2011-05-28 03:27:17
Teh Sereh,7000,0,0,2023-11-14 19:27:18
Soda Gembira,10000,0,0,2008-10-11 20:41:52
Es Melon,8000,0,0,2006-03-30 17:36:00
Air Putih,3000,0,0,2012-10-29 23:08:38
Kopi Susu,12000,0,0,2002-05-09 12:34:15
Nasi Gudeg,20000,0,0,2000-04-25 06:26:30
Susu Jahe,8000,0,0,2007-12-29 03:30:38
Menghadiri Festival Budaya,50000,2,0,2006-11-26 17:16:55
Nasi Timbel,20000,0,0,2004-07-31 12:52:05
Teh Melati,7000,0,0,2023-08-26 15:56:23
Jus Belimbing,15000,0,0,2001-11-11 08:42:08
Sate Madura,25000,0,0,2007-02-10 20:55:46
Asinan Betawi,15000,0,0,2023-12-01 10:50:23
Kerak Telor,20000,0,0,2000-03-08 15:17:13
Susu Kedelai,6000,0,0,2004-10-11 21:30:37
Jus Jeruk,8000,0,0,2014-06-16 18:46:10
Es Timun Suri,8000,0,0,2021-01-14 23:08:57
Rujak Manis,15000,0,0,2017-01-26 15:18:28
Soda Jeruk,10000,0,0,2018-04-15 14:26:42
Es Buah,15000,0,0,2020-04-29 19:27:06
Beli Obat,100000,3,0,2018-12-16 05:45:17
Ikan Bakar,30000,0,0,2005-11-21 04:39:56
Air Tebu,5000,0,0,2000-09-03 10:22:15
Ikan Goreng,20000,0,0,2004-12-09 20:41:05
Es Timun Suri,8000,0,0,2017-02-20 01:50:58
Jus Jambu,15000,0,0,2007-02-03 09:57:13
Bandrek,8000,0,0,2008-12-01 11:25:32
Warnet,15000,2,0,2002-08-22 07:36:23
Es Mangga Muda,10000,0,0,2001-02-19 21:33:14
Ayam Goreng,25000,0,0,2016-09-17 23:38:05
Ayam Penyet,20000,0,0,2001-09-05 07:33:28
Nasi Goreng Kambing,25000,0,0,2019-05-29 17:41:15
Beli Obat,100000,3,0,2023-01-18 04:40:05
Warnet,15000,2,0,2007-05-28 22:09:54
Soto Kudus,20000,0,0,2007-09-09 13:15:23
Bajigur,8000,0,0,2014-01-16 15:10:51
Bebek Betutu,35000,0,0,2000-09-24 06:42:53
Es Susu Vanilla,8000,0,0,2004-07-30 11:38:14
Pindang Patin,25000,0,0,2011-05-01 06:00:50
Beli Obat,100000,3,0,2004-05-02 16:13:10
Jus Semangka,15000,0,0,2005-11-01 22:03:39
Air Jahe,7000,0,0,2022-11-02 14:03:02
Kopi Hitam,10000,0,0,2008-11-03 12:40:54
Soda Gembira,10000,0,0,2022-02-25 06:06:50
Teh Hijau,5000,0,0,2005-05-09 19:25:42
