ITEM,VALUE,TYPE,CATEGORY,CREATED_AT
Jus Pepaya,15000,0,0,2021-10-08 10:01:56
Gado-Gado,15000,0,0,2022-05-26 15:50:27
Wedang Jahe,8000,0,0,2019-06-11 22:34:24
Bajigur,8000,0,0,2021-09-08 21:48:02
Sate Ayam,25000,0,0,2022-09-23 03:28:53
Nasi Gudeg,20000,0,0,2022-08-01 22:01:16
Nasi Kucing,10000,0,0,2022-09-10 08:31:47
Ojek,15000,1,0,2021-05-19 22:59:02
Pecel,15000,0,0,2020-06-09 19:47:33
Nasi Padang,25000,0,0,2019-05-14 20:19:50
Jus Alpukat,15000,0,0,2020-04-04 06:13:55
Jus Anggur,15000,0,0,2022-12-15 01:43:57
Es Nangka,10000,0,0,2021-11-07 11:32:13
Sop Kambing,30000,0,0,2019-02-11 03:38:58
Sate Kambing,35000,0,0,2020-03-20 04:40:10
Es Pisang Ijo,15000,0,0,2019-06-30 13:25:55
Susu Sapi,8000,0,0,2023-03-10 05:30:04
Soto Padang,25000,0,0,2019-03-31 17:35:57
LRT,15000,1,0,2019-02-21 18:43:12
Rujak Cingur,20000,0,0,2020-08-25 18:26:17
Soto Lamongan,20000,0,0,2019-12-14 07:29:52
Becak,10000,1,0,2021-01-06 14:15:48
Jus Sirsak,15000,0,0,2022-09-09 19:43:19
Gudeg,20000,0,0,2019-06-27 01:22:23
Air Kelapa,10000,0,0,2021-08-23 20:51:56
Es Apel,8000,0,0,2022-08-19 04:09:39
Sop Buntut,40000,0,0,2023-03-02 14:23:17
Bajigur,8000,0,0,2023-04-25 03:48:59
Beli Obat,100000,3,0,2020-12-24 08:29:58
Soto Mie,20000,0,0,2022-05-27 12:28:31
Ayam Goreng,25000,0,0,2020-07-11 09:59:56
Siomay,20000,0,0,2022-11-07 22:42:59
Es Kopyor,15000,0,0,2022-06-07 18:34:14
Bajigur,8000,0,0,2019-05-20 14:42:11
Es Campur,15000,0,0,2021-08-24 01:48:58
LRT,15000,1,0,2021-12-15 15:17:14
Teh Jahe,7000,0,0,2019-08-25 15:08:56
Air Lemon,7000,0,0,2019-08-25 03:59:52
Jus Nanas,15000,0,0,2022-09-08 06:19:22
Jus Nanas,15000,0,0,2019-08-12 01:04:15
Bebek Goreng,30000,0,0,2019-07-21 13:58:08
Es Susu Vanilla,8000,0,0,2019-07-14 21:12:21
Es Buah,15000,0,0,2021-07-27 08:19:59
Es Cincau,7000,0,0,2020-09-04 08:42:15
Air Putih,3000,0,0,2021-06-18 08:46:56
Es Pepaya,10000,0,0,2022-11-14 23:55:31
Nasi Bebek,25000,0,0,2022-11-09 09:57:36
Taksi,50000,1,0,2023-05-20 21:10:53
Kerak Telor,20000,0,0,2022-09-11 10:54:33
Susu Jahe,8000,0,0,2019-09-02 05:14:55
Sop Buntut,40000,0,0,2021-04-22 22:06:58
Nasi Bebek,25000,0,0,2022-04-30 13:33:13
Bebek Betutu,35000,0,0,2023-02-20 22:41:36
Es Melon,8000,0,0,2019-07-19 17:31:05
Nasi Goreng Kambing,25000,0,0,2019-01-13 04:49:15
Angkot,5000,1,0,2022-10-05 07:12:21
Es Semangka,8000,0,0,2023-06-23 04:35:13
Gulai Kambing,35000,0,0,2020-10-15 21:44:30
Lontong Sayur,15000,0,0,2023-05-26 20:22:33
Nasi Uduk,15000,0,0,2020-09-01 09:59:32
Es Goyobod,10000,0,0,2022-10-23 20:03:41
Tahu Sumedang,10000,0,0,2023-11-28 09:56:18
Ikan Bakar,30000,0,0,2022-01-30 08:50:39
Bonus,2000000,10,1,2022-01-25 18:09:54
Becak,10000,1,0,2019-09-30 15:26:29
Sambal Goreng,15000,0,0,2019-10-07 06:45:18
Jus Nanas,15000,0,0,2019-04-18 23:34:56
Becak,10000,1,0,2022-04-10 17:29:40
Sop Kambing,30000,0,0,2021-03-08 02:22:35
Gudeg,20000,0,0,2023-04-22 09:51:09
Sop Buntut,40000,0,0,2022-04-01 18:58:58
Udang Balado,35000,0,0,2020-08-29 17:24:02
Jus Nanas,15000,0,0,2022-12-20 12:44:35
Sate Padang,25000,0,0,2019-07-13 14:41:43
Investasi,3000000,12,1,2021-10-28 16:16:08
Teh Sereh,7000,0,0,2021-07-08 22:26:53
Bisnis Sampingan,4000000,10,1,2019-04-24 20:21:07
Coto Makassar,25000,0,0,2019-12-07 23:21:08
Kerak Telor,20000,0,0,2021-04-09 03:05:52
Kerak Telor,20000,0,0,2019-10-03 13:04:25
Rendang,30000,0,0,2023-01-18 13:09:34
Jus Stroberi,15000,0,0,2022-03-01 05:36:48
Ayam Penyet,20000,0,0,2019-04-13 00:37:15
Nasi Uduk,15000,0,0,2021-09-30 01:00:26
Es Apel,8000,0,0,2019-01-12 04:08:58
Tempe Mendoan,15000,0,0,2021-12-11 22:01:29
Ayam Goreng,25000,0,0,2020-04-30 06:22:01
Berbelanja di Mall,200000,2,0,2021-12-29 14:52:24
Air Jahe,7000,0,0,2020-08-26 20:12:32
Teh Melati,7000,0,0,2021-05-06 21:20:50
Ojek,15000,1,0,2021-06-09 09:23:44
Nasi Brongkos,20000,0,0,2021-09-04 20:42:45
Nasi Bebek,25000,0,0,2019-09-13 23:38:56
Rujak Manis,15000,0,0,2020-12-05 14:25:52
LRT,15000,1,0,2023-05-22 07:13:50
Es Leci,10000,0,0,2020-07-23 19:04:03
Soda Lemon,10000,0,0,2021-10-14 12:03:49
Nasi Kucing,10000,0,0,2022-03-05 14:39:42
Kolak,15000,0,0,2023-03-15 06:18:28
Martabak,30000,0,0,2021-05-28 09:13:33
MRT,15000,1,0,2022-06-11 08:55:49
Jus Markisa,15000,0,0,2020-08-22 22:21:55
Teh Hitam,7000,0,0,2022-03-29 23:00:29
Gulai Kambing,35000,0,0,2023-12-26 11:51:16
LRT,15000,1,0,2021-04-21 23:20:36
Soto Padang,25000,0,0,2019-07-24 14:45:55
Bajaj,20000,1,0,2022-06-28 23:50:55
MRT,15000,1,0,2021-05-05 10:42:04
Sambal Goreng,15000,0,0,2022-10-17 07:28:32
Bakso Malang,20000,0,0,2023-08-09 20:23:19
Es Cincau,7000,0,0,2019-09-30 20:34:39
Sop Iga,35000,0,0,2019-10-09 18:20:03
Sambal Matah,10000,0,0,2019-02-02 07:05:42
Udang Balado,35000,0,0,2020-05-04 10:28:30
Es Kolang Kaling,8000,0,0,2019-12-03 13:55:26
Jus Stroberi,15000,0,0,2021-05-11 08:57:15
Bajaj,20000,1,0,2021-12-23 05:41:28
Bandeng Presto,25000,0,0,2020-01-08 05:18:01
Nasi Goreng,20000,0,0,2019-11-23 17:05:01
Teh Hijau,5000,0,0,2020-04-11 03:29:43
Es Apel,8000,0,0,2019-03-18 09:46:30
Wedang Jahe,8000,0,0,2023-05-02 05:21:29
Teh Tarik,8000,0,0,2023-02-23 03:53:34
Jus Belimbing,15000,0,0,2020-03-19 07:51:47
Jus Jambu,15000,0,0,2021-12-15 06:37:02
Bajaj,20000,1,0,2020-11-08 08:10:03
Es Susu Coklat,8000,0,0,2019-02-03 07:47:03
Nasi Padang,25000,0,0,2023-03-16 00:35:18
Rujak Manis,15000,0,0,2021-02-01 18:53:49
Nasi Goreng Kambing,25000,0,0,2021-08-30 03:26:45
Mie Aceh,20000,0,0,2019-03-18 18:52:38
Angkot,5000,1,0,2021-08-11 07:57:19
Empal Gentong,30000,0,0,2020-08-12 23:03:57
Rujak Manis,15000,0,0,2022-06-20 14:32:21
Sayur Lodeh,15000,0,0,2022-08-26 01:23:44
Beli Obat,100000,3,0,2019-02-16 03:30:29
Air Putih,3000,0,0,2021-08-13 02:54:09
Es Timun,8000,0,0,2022-11-19 14:02:43
Es Susu Kedelai,6000,0,0,2019-07-15 22:20:45
Air Putih,3000,0,0,2020-05-30 18:01:46
Nasi Liwet,25000,0,0,2020-07-11 04:41:51
Teh Oolong,8000,0,0,2023-07-23 02:47:27
Angkot,5000,1,0,2019-01-27 18:26:27
Jus Jambu,15000,0,0,2020-07-26 12:45:31
Soto Madura,25000,0,0,2021-02-20 05:42:16
Es Sarang Burung,12000,0,0,2023-04-29 01:27:12
MRT,15000,1,0,2019-04-06 15:16:01
Es Cincau,7000,0,0,2019-09-11 07:45:09
Bisnis Sampingan,4000000,10,1,2020-01-23 16:48:36
Bubur Ayam,15000,0,0,2022-08-20 05:55:29
Mengikuti Kegiatan Komunitas,20000,2,0,2020-08-30 19:15:27
Tahu Sumedang,10000,0,0,2020-01-29 08:43:07
LRT,15000,1,0,2019-01-20 23:58:40
Nasi Brongkos,20000,0,0,2020-01-07 08:44:03
Es Teler,15000,0,0,2022-12-03 14:28:57
Es Susu,7000,0,0,2023-03-04 18:00:14
Ayam Penyet,20000,0,0,2022-01-24 08:38:36
Es Selasih,10000,0,0,2023-03-28 13:39:38
Coto Makassar,25000,0,0,2021-07-23 22:38:22
Es Cincau,7000,0,0,2022-08-22 15:12:50
Es Selasih,10000,0,0,2023-02-06 17:08:47
Teh Hijau,5000,0,0,2020-09-07 19:50:51
Nasi Pecel,15000,0,0,2019-01-14 10:20:25
Es Jeruk,6000,0,0,2022-06-23 23:17:19
Hadiah,1000000,13,1,2019-08-02 00:18:38
MRT,15000,1,0,2022-08-25 16:20:38
Jus Melon,15000,0,0,2020-09-08 20:34:04
Ikan Bakar,30000,0,0,2019-07-30 18:23:22
Jus Jeruk,8000,0,0,2021-06-30 07:23:45
Opor Ayam,20000,0,0,2020-11-04 04:10:57
Bajigur,8000,0,0,2019-02-20 22:47:56
Nasi Timbel,20000,0,0,2023-10-15 05:58:37
Gaji,10000000,10,1,2021-09-11 22:51:35
Es Kelapa,10000,0,0,2019-04-01 18:50:37
Kolak,15000,0,0,2022-06-22 05:04:51
Taksi,50000,1,0,2020-04-13 10:38:17
Soto Mie,20000,0,0,2023-02-20 07:32:05
Ojek,15000,1,0,2022-03-31 06:27:33
Es Kopi Susu,12000,0,0,2021-03-23 21:24:43
Lontong Sayur,15000,0,0,2022-09-09 00:34:37
Soto Lamongan,20000,0,0,2023-12-24 11:31:00
Ikan Bakar,30000,0,0,2019-06-12 08:08:09
Tempe Mendoan,15000,0,0,2020-08-09 03:53:52
Es Kacang Merah,10000,0,0,2021-01-01 06:45:08
Rawon,25000,0,0,2022-03-07 23:09:19
Lontong Sayur,15000,0,0,2022-08-03 04:18:26
Opor Ayam,20000,0,0,2023-04-26 06:09:06
Susu Kambing,15000,0,0,2021-07-20 04:31:56
Kopi Toraja,15000,0,0,2020-03-11 22:35:32
Es Terong Belanda,10000,0,0,2019-08-29 07:42:05
Nasi Liwet,25000,0,0,2020-06-06 02:44:06
Nasi Bebek,25000,0,0,2020-12-10 01:50:52
Jus Sirsak,15000,0,0,2022-04-15 04:11:50
Kerak Telor,20000,0,0,2019-12-03 19:18:39
Opor Ayam,20000,0,0,2023-08-27 07:01:49
Bandeng Presto,25000,0,0,2020-01-05 04:27:24
Taksi,50000,1,0,2019-01-15 23:13:13
Angkot,5000,1,0,2019-03-02 03:42:29
Es Timun,8000,0,0,2021-12-02 13:40:05
Nasi Bebek,25000,0,0,2022-04-04 14:04:20
Rawon,25000,0,0,2023-03-06 06:46:10
Kopi,10000,0,0,2019-11-22 22:47:20
Kopi Susu,12000,0,0,2021-08-15 23:08:28
Jus Mangga,15000,0,0,2021-10-07 22:57:25
Jus Stroberi,15000,0,0,2023-12-24 16:22:06
Es Kopi,12000,0,0,2019-03-02 11:24:27
Mie Aceh,20000,0,0,2023-04-08 21:15:31
Es Pisang Ijo,15000,0,0,2021-08-22 02:22:34
Susu Jahe,8000,0,0,2022-04-08 22:45:10
Nasi Bebek,25000,0,0,2019-03-18 00:40:12
Soto Padang,25000,0,0,2020-10-31 11:37:31
Gado-Gado,15000,0,0,2022-02-22 15:12:06
Bus,5000,1,0,2020-01-25 11:39:31
Bajigur,8000,0,0,2019-11-15 21:29:29
Sate Lilit,30000,0,0,2022-08-26 14:51:16
Air Kelapa,10000,0,0,2023-04-02 23:55:34
Ayam Betutu,30000,0,0,2023-07-27 12:12:43
Es Terong Belanda,10000,0,0,2020-05-20 05:39:46
Ikan Bakar,30000,0,0,2021-02-21 10:23:46
Susu Sapi,8000,0,0,2021-01-10 13:20:15
Soto Padang,25000,0,0,2023-01-28 11:14:01
Kolak,15000,0,0,2022-04-24 19:44:12
Nasi Gudeg,20000,0,0,2020-05-14 11:35:35
Es Cendol,7000,0,0,2019-05-17 03:59:51
Becak,10000,1,0,2021-06-10 15:42:15
Becak,10000,1,0,2022-04-04 20:33:22
Asinan Betawi,15000,0,0,2020-12-10 08:41:07
Teh Melati,7000,0,0,2021-10-31 15:26:03
Es Teler,15000,0,0,2021-09-14 00:39:17
Nasi Kebuli,30000,0,0,2023-09-20 19:07:51
Jus Belimbing,15000,0,0,2022-10-14 20:19:55
Ayam Taliwang,30000,0,0,2021-01-02 05:38:21
Bubur Ayam,15000,0,0,2020-03-25 02:11:29
Ikan Asin,10000,0,0,2019-02-12 03:28:26
Ketoprak,15000,0,0,2021-03-16 12:05:10
Martabak,30000,0,0,2022-09-14 13:55:56
Nasi Bebek,25000,0,0,2020-05-01 00:34:01
Bajaj,20000,1,0,2020-12-06 22:31:47
Soto Lamongan,20000,0,0,2021-09-13 22:54:34
Martabak,30000,0,0,2021-01-09 05:28:16
Kopi Luwak,50000,0,0,2019-04-19 14:45:16
Gulai Kambing,35000,0,0,2021-10-17 17:11:25
Es Timun,8000,0,0,2021-10-16 20:35:38
Es Apel,8000,0,0,2022-08-16 14:00:44
Es Mangga Muda,10000,0,0,2020-12-28 03:03:43
Jus Jambu,15000,0,0,2021-05-16 01:15:27
Tumis Kangkung,15000,0,0,2022-10-12 00:21:55
Teh Manis,5000,0,0,2023-03-12 02:10:11
Jus Wortel,8000,0,0,2019-02-19 03:13:04
Kopi Gayo,15000,0,0,2020-10-05 06:52:39
Taksi,50000,1,0,2022-04-10 05:45:25
Taksi,50000,1,0,2022-10-25 07:27:20
Nasi Gudeg,20000,0,0,2020-01-29 13:32:51
Es Melon,8000,0,0,2022-09-15 17:34:31
Becak,10000,1,0,2020-08-31 11:32:43
Gulai Kambing,35000,0,0,2023-07-04 09:32:05
Bakso Malang,20000,0,0,2023-10-28 04:52:37
Es Kopi,12000,0,0,2022-05-12 14:53:20
Soto Kudus,20000,0,0,2023-08-24 12:08:15
Pecel Lele,20000,0,0,2023-12-04 02:05:13
Es Kopi Susu,12000,0,0,2019-07-31 20:01:34
Es Kopyor,15000,0,0,2019-06-18 10:42:23
Nasi Goreng Kambing,25000,0,0,2022-09-21 02:33:16
Sambal Goreng,15000,0,0,2023-12-11 08:19:06
Capcay,20000,0,0,2019-04-23 08:30:23
MRT,15000,1,0,2020-06-07 08:49:16
Bebek Betutu,35000,0,0,2020-10-20 15:29:17
Kolak,15000,0,0,2022-10-01 21:45:48
Nasi Padang,25000,0,0,2023-04-18 10:21:16
Gulai Ikan,25000,0,0,2020-03-15 03:31:18
Kepiting Saus Padang,40000,0,0,2019-10-31 23:09:25
Nasi Padang,25000,0,0,2023-05-20 09:57:06
Air Jeruk Nipis,7000,0,0,2022-12-08 06:15:48
Ayam Betutu,30000,0,0,2020-11-26 14:01:11
Soda Lemon,10000,0,0,2022-09-19 03:17:44
Lontong Sayur,15000,0,0,2020-05-16 13:39:04
Taksi,50000,1,0,2022-09-11 00:59:55
Becak,10000,1,0,2020-02-23 12:53:50
Jus Wortel,8000,0,0,2022-05-17 21:18:01
Susu Kedelai,6000,0,0,2021-10-28 03:26:17
Sayur Lodeh,15000,0,0,2023-09-19 09:48:13
Susu Kambing,15000,0,0,2023-02-10 00:04:38
MRT,15000,1,0,2021-09-25 13:34:22
Es Teler,15000,0,0,2019-03-16 14:25:03
Nasi Goreng Kambing,25000,0,0,2023-01-20 15:27:43
Ayam Bakar,25000,0,0,2019-08-14 15:45:04
Nasi Goreng,20000,0,0,2023-03-21 18:53:45
Jus Sirsak,15000,0,0,2019-12-11 03:41:19
Jus Pepaya,15000,0,0,2020-08-14 10:03:10
Bebek Betutu,35000,0,0,2019-06-27 20:42:01
Mendaki Gunung,75000,2,0,2023-05-15 03:23:51
Kopi Gayo,15000,0,0,2020-08-29 02:52:17
Becak,10000,1,0,2019-11-26 10:12:24
Bir Pletok,12000,0,0,2019-09-07 19:21:21
Sayur Lodeh,15000,0,0,2022-02-21 02:47:35
Es Mangga,8000,0,0,2023-12-08 02:39:28
Serabi,10000,0,0,2021-10-24 11:41:29
Nasi Kebuli,30000,0,0,2023-01-15 10:10:47
Asinan Betawi,15000,0,0,2020-08-10 04:29:48
Soto Lamongan,20000,0,0,2020-07-06 15:49:30
Tahu Sumedang,10000,0,0,2023-12-27 07:24:41
Es Sarang Burung,12000,0,0,2021-01-16 03:32:02
Soto Kudus,20000,0,0,2022-04-09 19:26:38
Es Cincau,7000,0,0,2019-09-29 23:16:04
Gudeg,20000,0,0,2020-01-18 11:43:52
Bioskop,50000,2,0,2020-12-31 02:03:51
Kopi Tubruk,10000,0,0,2019-08-27 20:57:52
Jus Pepaya,15000,0,0,2021-01-19 07:17:46
Bandrek,8000,0,0,2019-07-13 14:08:28
Pempek,20000,0,0,2021-04-28 09:12:03
Rujak Manis,15000,0,0,2020-10-06 16:36:56
Soda Apel,10000,0,0,2019-11-20 02:23:51
Es Campur,15000,0,0,2022-11-12 05:48:18
Es Melon,8000,0,0,2021-12-11 06:24:24
Siomay,20000,0,0,2021-07-22 00:50:41
Bajaj,20000,1,0,2022-02-08 19:10:09
Sate Madura,25000,0,0,2022-11-17 13:24:05
Es Kopyor,15000,0,0,2021-05-20 18:21:32
Nasi Kebuli,30000,0,0,2019-11-02 18:47:14
Nasi Bebek,25000,0,0,2022-06-27 03:50:15
Bajaj,20000,1,0,2022-04-15 12:25:53
Sop Buntut,40000,0,0,2019-10-31 22:04:53
Es Mangga,8000,0,0,2021-06-19 00:34:21
Nasi Timbel,20000,0,0,2021-08-08 13:51:20
Bubur Ayam,15000,0,0,2019-04-03 22:15:44
Jus Tomat,8000,0,0,2023-06-10 18:23:04
Es Cincau,7000,0,0,2022-11-27 00:23:04
Es Kolang Kaling,8000,0,0,2021-11-28 20:24:47
Es Kopyor,15000,0,0,2021-05-25 00:16:15
Udang Balado,35000,0,0,2021-01-31 13:58:46
Jus Anggur,15000,0,0,2020-02-27 10:55:25
Jus Belimbing,15000,0,0,2020-10-24 10:19:59
Becak,10000,1,0,2021-08-28 18:29:01
Nasi Kuning,15000,0,0,2022-09-17 13:25:51
Bir Pletok,12000,0,0,2020-11-26 08:20:38
Teh Rosella,7000,0,0,2019-07-12 17:22:28
Soto Padang,25000,0,0,2023-10-19 23:52:10
Gado-Gado,15000,0,0,2022-04-18 21:54:36
Sop Buntut,40000,0,0,2023-11-15 05:09:23
Susu Sapi,8000,0,0,2020-02-16 22:17:58
Udang Balado,35000,0,0,2023-07-15 04:27:14
Gulai Kambing,35000,0,0,2022-11-06 12:52:07
Sop Kambing,30000,0,0,2020-07-22 05:52:13
Teh Rosella,7000,0,0,2019-09-27 02:05:10
Becak,10000,1,0,2021-04-20 10:34:05
Es Pisang Ijo,15000,0,0,2021-06-16 10:48:12
LRT,15000,1,0,2022-02-25 00:05:51
Teh Merah,7000,0,0,2020-08-07 00:18:51
Kopi Tubruk,10000,0,0,2019-07-10 18:48:39
Es Pepaya,10000,0,0,2020-04-05 18:27:41
Bus,5000,1,0,2022-05-27 02:24:53
Soto Madura,25000,0,0,2020-12-05 08:02:18
Sop Ayam,20000,0,0,2019-07-08 16:54:57
Gulai Kambing,35000,0,0,2022-07-25 15:43:58
Es Pala,8000,0,0,2021-09-12 14:53:39
Bajaj,20000,1,0,2020-02-10 09:47:46
Es Susu,7000,0,0,2019-08-24 17:55:48
Soto Madura,25000,0,0,2020-09-17 12:31:33
Es Teler,15000,0,0,2023-09-04 02:50:58
Ikan Asin,10000,0,0,2020-03-09 18:49:53
Tumis Kangkung,15000,0,0,2019-03-03 20:06:37
Bandrek,8000,0,0,2021-08-02 22:45:53
Es Semangka,8000,0,0,2022-11-13 16:01:51
Martabak,30000,0,0,2019-02-20 14:34:48
Es Sarang Burung,12000,0,0,2023-08-23 21:48:58
Susu Kedelai,6000,0,0,2020-09-30 21:29:21
Teh Hijau,5000,0,0,2021-04-22 05:17:04
LRT,15000,1,0,2023-02-15 07:08:39
Kopi Tubruk,10000,0,0,2021-04-07 07:54:45
Kwetiau Goreng,20000,0,0,2023-08-07 18:53:43
Rujak Manis,15000,0,0,2022-06-22 01:48:52
Pecel,15000,0,0,2021-11-17 12:36:29
Tahu Gejrot,10000,0,0,2021-11-02 01:04:10
Es Goyobod,10000,0,0,2022-09-01 15:30:46
Soda Jeruk,10000,0,0,2019-04-04 04:15:30
Es Susu Kedelai,6000,0,0,2021-03-19 06:36:11
Mie Kocok,20000,0,0,2023-06-11 13:47:30
Es Kopi,12000,0,0,2022-03-24 16:14:57
Sate Padang,25000,0,0,2019-07-02 10:39:24
Jus Wortel,8000,0,0,2021-11-25 00:17:20
Tahu Gejrot,10000,0,0,2021-08-09 15:33:37
Es Kolang Kaling,8000,0,0,2022-12-26 09:29:36
Nasi Gudeg,20000,0,0,2023-07-16 11:58:51
Jus Buah Naga,15000,0,0,2019-05-05 11:46:09
Jus Buah Naga,15000,0,0,2021-07-26 19:22:22
Sate Madura,25000,0,0,2020-10-17 10:03:36
Teh Merah,7000,0,0,2022-06-14 19:10:40
Kopi Luwak,50000,0,0,2021-05-21 10:34:25
Teh Tarik,8000,0,0,2019-08-11 12:15:45
Bajaj,20000,1,0,2019-01-03 17:01:31
Air Jeruk Nipis,7000,0,0,2019-04-20 08:09:27
Taksi,50000,1,0,2022-11-02 10:53:03
Es Kacang Merah,10000,0,0,2020-07-12 00:21:07
Soda Susu,10000,0,0,2020-12-29 07:11:29
Es Pepaya,10000,0,0,2022-11-14 14:14:12
Dividen Saham,3000000,12,1,2020-07-12 07:29:36
Gulai Kambing,35000,0,0,2023-04-29 09:29:43
Bajaj,20000,1,0,2020-09-14 09:32:51
Teh Oolong,8000,0,0,2023-12-25 07:45:04
Ikan Asin,10000,0,0,2023-12-13 14:40:40
Soto Lamongan,20000,0,0,2023-03-25 11:31:06
Taksi,50000,1,0,2019-09-24 10:41:46
Mie Aceh,20000,0,0,2022-08-22 17:40:03
Soto Bandung,25000,0,0,2021-02-01 20:42:49
Air Tebu,5000,0,0,2023-06-18 23:06:54
Nasi Bebek,25000,0,0,2019-08-17 15:59:11
Jus Tomat,8000,0,0,2023-03-17 05:53:30
Beli Obat,100000,3,0,2019-04-11 02:16:56
Bajaj,20000,1,0,2019-09-22 02:16:56
MRT,15000,1,0,2023-11-09 07:59:05
Martabak,30000,0,0,2020-11-25 08:13:07
Serabi,10000,0,0,2022-07-10 08:16:23
Soto Lamongan,20000,0,0,2021-06-01 01:37:57
Jus Buah,15000,0,0,2022-02-23 14:34:30
Es Pisang Ijo,15000,0,0,2022-07-01 18:09:20
Jus Pepaya,15000,0,0,2023-01-27 21:37:17
Teh Jahe,7000,0,0,2022-08-10 09:41:09
Bakmi Jawa,20000,0,0,2021-01-02 09:39:23
Soto Madura,25000,0,0,2021-09-26 20:07:53
Air Tebu,5000,0,0,2019-10-17 11:07:15
Es Timun Suri,8000,0,0,2020-12-15 04:27:21
Air Putih,3000,0,0,2022-01-24 10:22:27
Jus Nanas,15000,0,0,2023-08-23 22:42:01
Es Kopi,12000,0,0,2023-05-30 00:59:03
Es Blewah,8000,0,0,2019-01-29 09:04:50
Kopi Toraja,15000,0,0,2022-06-05 22:56:03
Jus Jeruk,8000,0,0,2021-02-14 13:58:08
Karedok,15000,0,0,2021-04-16 22:11:48
Es Pisang Ijo,15000,0,0,2020-05-09 13:20:35
LRT,15000,1,0,2022-08-15 07:58:02
Sate Kambing,35000,0,0,2020-10-07 16:59:08
Es Blewah,8000,0,0,2020-05-20 02:32:01
Kopi Hitam,10000,0,0,2023-03-13 02:06:46
Nasi Kucing,10000,0,0,2021-07-11 21:03:06
Becak,10000,1,0,2019-10-15 09:45:10
Nasi Timbel,20000,0,0,2019-12-17 09:11:50
Jus Tomat,8000,0,0,2022-02-03 22:03:03
Becak,10000,1,0,2019-04-26 01:11:12
Mendaki Gunung,75000,2,0,2022-05-13 07:11:27
Soda Gembira,10000,0,0,2021-04-10 08:45:06
Kolak,15000,0,0,2019-12-24 16:32:02
Becak,10000,1,0,2020-09-02 10:48:51
Kolak,15000,0,0,2023-02-11 00:29:58
Empal Gentong,30000,0,0,2019-03-22 23:42:46
LRT,15000,1,0,2020-12-25 21:59:13
Kopi Susu,12000,0,0,2022-02-10 06:14:40
Es Susu Vanilla,8000,0,0,2021-03-21 08:17:00
Nasi Uduk,15000,0,0,2022-02-08 12:38:13
Kopi Toraja,15000,0,0,2021-10-24 09:00:43
Mie Aceh,20000,0,0,2021-01-09 04:49:21
Bebek Betutu,35000,0,0,2022-08-30 10:36:34
Bajaj,20000,1,0,2020-09-25 21:14:23
Teh Hitam,7000,0,0,2021-12-15 04:20:28
Sambal Matah,10000,0,0,2020-01-21 05:12:35
Es Leci,10000,0,0,2019-08-09 12:08:16
Rujak Manis,15000,0,0,2020-10-31 17:55:02
Air Jeruk Nipis,7000,0,0,2023-11-06 19:24:36
Es Mangga,8000,0,0,2020-03-05 03:16:40
Rendang,30000,0,0,2020-12-03 12:23:53
Es Pala,8000,0,0,2022-01-12 23:07:10
Soto Padang,25000,0,0,2019-02-03 22:11:04
Beli Obat,100000,3,0,2023-06-16 07:39:49
Ikan Asin,10000,0,0,2019-12-15 11:46:09
Nasi Kebuli,30000,0,0,2020-05-04 03:53:20
Bakso Malang,20000,0,0,2023-02-22 07:24:28
Es Doger,12000,0,0,2022-04-01 20:20:57
Mie Aceh,20000,0,0,2020-08-10 01:19:10
Becak,10000,1,0,2021-03-09 03:46:27
Ayam Penyet,20000,0,0,2023-03-19 14:24:07
Mie Kocok,20000,0,0,2020-01-14 19:29:14
Nasi Pecel,15000,0,0,2020-02-14 15:09:40
Tempe Mendoan,15000,0,0,2020-12-01 20:31:23
Sate Kambing,35000,0,0,2021-12-09 19:02:19
Soto Betawi,25000,0,0,2022-01-28 10:35:25
Opor Ayam,20000,0,0,2019-09-06 09:45:20
Tempe Mendoan,15000,0,0,2022-10-16 10:35:30
Nasi Bebek,25000,0,0,2023-11-17 02:48:28
Es Pepaya,10000,0,0,2020-08-06 10:15:00
Jus Pepaya,15000,0,0,2022-11-19 19:00:35
Teh Melati,7000,0,0,2020-04-12 17:41:59
Air Putih,3000,0,0,2023-02-09 19:58:27
MRT,15000,1,0,2023-12-10 20:09:39
Sambal Matah,10000,0,0,2019-05-26 22:58:31
Es Terong Belanda,10000,0,0,2021-06-27 18:10:53
Lontong Sayur,15000,0,0,2023-04-12 17:43:18
Kolak,15000,0,0,2021-11-04 01:21:58
Soto Betawi,25000,0,0,2019-04-04 00:54:10
Bakmi Jawa,20000,0,0,2019-06-25 00:08:56
Jus Melon,15000,0,0,2019-11-03 03:14:03
Susu Jahe,8000,0,0,2021-07-17 21:42:32
Nasi Rawon,25000,0,0,2020-05-19 12:43:25
Es Krim,10000,0,0,2021-12-03 00:19:43
Bandeng Presto,25000,0,0,2023-05-23 23:47:20
Kopi Hitam,10000,0,0,2019-05-16 07:21:35
Bir Pletok,12000,0,0,2019-09-25 13:12:51
Pempek,20000,0,0,2019-02-14 05:02:05
Becak,10000,1,0,2021-08-09 00:01:23
Teh Hijau,5000,0,0,2020-03-07 11:05:39
Taksi,50000,1,0,2020-04-14 03:37:20
Es Jeruk Bali,10000,0,0,2019-11-18 18:19:20
Es Lidah Buaya,10000,0,0,2021-11-25 17:00:59
LRT,15000,1,0,2023-03-30 05:22:34
Es Doger,12000,0,0,2023-09-28 15:35:12
