ITEM,VALUE,TYPE,CATEGORY,CREATED_AT
Jus Buah Naga,15000,0,0,2023-09-06 20:02:10
Bajigur,8000,0,0,2022-12-14 22:45:41
Es Pepaya,10000,0,0,2024-08-15 19:22:04
Es Timun Suri,8000,0,0,2023-08-15 03:13:58
Teh Merah,7000,0,0,2023-11-16 07:43:00
Nasi Padang,25000,0,0,2022-11-22 20:49:28
Gulai Kambing,35000,0,0,2023-05-03 19:07:12
Nasi Kucing,10000,0,0,2022-08-28 23:42:57
Bus,5000,1,0,2022-08-04 15:09:42
Ayam Penyet,20000,0,0,2022-12-10 17:30:29
Jus Sirsak,15000,0,0,2023-03-25 13:13:54
Kopi Susu,12000,0,0,2023-04-08 19:06:10
Bandrek,8000,0,0,2022-11-13 09:15:17
Jus Mangga,15000,0,0,2022-08-17 18:09:20
Membeli Buku,100000,2,0,2023-12-20 09:46:15
Lumpia Semarang,15000,0,0,2024-08-21 02:00:56
Sop Kaki Kambing,35000,0,0,2024-05-08 08:34:11
Bajaj,20000,1,0,2024-08-21 02:58:19
Susu Kedelai,6000,0,0,2024-02-29 01:59:59
Bandeng Presto,25000,0,0,2023-01-03 05:58:08
Bajaj,20000,1,0,2024-08-02 23:19:02
Bajaj,20000,1,0,2024-07-20 09:16:19
Nasi Kucing,10000,0,0,2022-10-13 05:27:03
Becak,10000,1,0,2024-06-22 03:21:11
Jus Pepaya,15000,0,0,2023-01-25 08:07:04
Es Jeruk Bali,10000,0,0,2023-07-12 06:55:49
Soda Lemon,10000,0,0,2024-03-26 19:08:53
Kopi Susu,12000,0,0,2022-11-28 13:03:09
Es Pala,8000,0,0,2023-03-27 16:19:15
Sop Ayam,20000,0,0,2024-02-26 17:10:59
Es Apel,8000,0,0,2023-09-20 13:01:15
Teh Manis,5000,0,0,2023-01-14 04:41:51
Nasi Kuning,15000,0,0,2023-03-09 19:28:44
Becak,10000,1,0,2024-07-27 04:18:36
Teh Melati,7000,0,0,2023-01-30 11:01:10
Nasi Kuning,15000,0,0,2022-10-06 02:25:55
Sayur Asem,15000,0,0,2023-07-18 23:24:16
Jus Anggur,15000,0,0,2024-03-24 19:39:28
LRT,15000,1,0,2023-10-22 22:03:20
Es Timun,8000,0,0,2023-10-16 00:16:36
Gaji,10000000,10,1,2023-09-30 11:41:08
Es Semangka,8000,0,0,2023-03-30 14:46:23
MRT,15000,1,0,2024-05-26 01:02:22
Ojek,15000,1,0,2023-08-25 11:20:43
Rawon,25000,0,0,2022-09-10 05:53:03
Jus Buah Naga,15000,0,0,2024-06-09 14:10:22
MRT,15000,1,0,2024-08-20 03:58:41
Teh Rosella,7000,0,0,2023-10-06 13:11:52
Es Kelapa,10000,0,0,2024-06-13 00:44:29
Teh Rosella,7000,0,0,2022-12-24 02:57:51
Teh Melati,7000,0,0,2024-02-03 10:00:11
Es Doger,12000,0,0,2023-10-04 09:13:58
Es Teh,5000,0,0,2024-04-15 07:52:09
Es Semangka,8000,0,0,2023-12-29 08:07:32
Soto Madura,25000,0,0,2024-06-05 00:25:11
LRT,15000,1,0,2022-12-21 07:08:41
Kopi Susu,12000,0,0,2024-01-13 15:57:05
Sate Kambing,35000,0,0,2022-12-07 20:38:47
Es Kopyor,15000,0,0,2022-12-25 13:48:00
Teh Manis,5000,0,0,2024-07-21 19:09:53
Bajigur,8000,0,0,2023-01-10 20:04:55
Es Mangga,8000,0,0,2024-09-06 03:00:38
Es Pala,8000,0,0,2024-06-19 13:20:52
Mie Goreng,18000,0,0,2022-11-27 03:46:10
Becak,10000,1,0,2024-08-14 08:33:27
Kopi Hitam,10000,0,0,2023-04-03 10:27:42
Sop Kaki Kambing,35000,0,0,2022-09-24 04:46:50
Jus Tomat,8000,0,0,2024-05-16 10:44:33
Rendang,30000,0,0,2022-12-29 21:51:28
Nasi Kebuli,30000,0,0,2024-03-01 01:51:21
Teh Manis,5000,0,0,2022-12-16 23:08:41
Teh Sereh,7000,0,0,2024-03-19 08:57:25
Ketoprak,15000,0,0,2023-09-26 23:23:13
Soto Mie,20000,0,0,2023-09-28 04:17:28
Teh Putih,9000,0,0,2024-08-09 10:41:40
Nasi Brongkos,20000,0,0,2022-12-18 01:00:16
Es Kacang Merah,10000,0,0,2024-06-23 06:18:22
Rujak Manis,15000,0,0,2024-06-27 19:27:59
Asinan Betawi,15000,0,0,2022-09-28 07:34:38
Air Lemon,7000,0,0,2024-04-11 05:25:30
Rujak Manis,15000,0,0,2022-12-30 05:25:29
Es Mangga Muda,10000,0,0,2023-03-29 08:11:37
Kopi Toraja,15000,0,0,2023-02-14 20:58:44
Es Buah,15000,0,0,2024-03-16 07:52:26
Becak,10000,1,0,2023-11-07 00:24:45
Bebek Goreng,30000,0,0,2024-08-24 17:49:12
Becak,10000,1,0,2023-01-09 11:03:38
Es Cincau,7000,0,0,2024-07-21 21:27:27
Pindang Patin,25000,0,0,2023-03-02 16:06:53
Nasi Gudeg,20000,0,0,2023-05-04 06:00:36
Soda Gembira,10000,0,0,2022-10-30 17:07:36
Es Semangka,8000,0,0,2022-12-25 07:49:33
Kwetiau Goreng,20000,0,0,2024-06-24 22:26:05
Es Terong Belanda,10000,0,0,2023-11-25 17:27:09
Mengunjungi Museum,25000,2,0,2023-04-25 21:49:29
Es Terong Belanda,10000,0,0,2022-11-05 03:15:32
Menghadiri Festival Budaya,50000,2,0,2024-01-15 05:40:26
Nasi Kuning,15000,0,0,2022-10-25 12:06:10
MRT,15000,1,0,2022-11-14 13:06:27
Jus Stroberi,15000,0,0,2023-01-13 03:33:02
Kepiting Saus Padang,40000,0,0,2023-11-27 01:02:45
Es Semangka,8000,0,0,2024-03-06 10:06:34
Mie Tek-Tek,15000,0,0,2022-12-25 15:09:00
Soto Bandung,25000,0,0,2023-04-10 08:05:32
Tongseng,30000,0,0,2023-05-24 22:49:49
Becak,10000,1,0,2024-01-01 02:53:58
Jus Buah Naga,15000,0,0,2023-01-17 19:32:57
Becak,10000,1,0,2024-06-18 19:18:04
MRT,15000,1,0,2024-09-06 06:26:03
Ayam Penyet,20000,0,0,2023-12-01 09:55:03
Jus Wortel,8000,0,0,2024-03-08 02:53:20
Soda Lemon,10000,0,0,2024-05-09 05:15:26
Susu Kedelai,6000,0,0,2024-09-12 00:15:24
Tongseng,30000,0,0,2023-11-23 23:27:17
Pindang Patin,25000,0,0,2023-09-19 02:52:11
Kwetiau Goreng,20000,0,0,2024-08-07 16:20:34
Es Semangka,8000,0,0,2023-07-17 05:12:04
Es Selasih,10000,0,0,2022-12-24 13:54:22
Es Cincau,7000,0,0,2024-08-06 13:35:04
Susu Sapi,8000,0,0,2024-03-25 16:10:49
LRT,15000,1,0,2024-03-05 11:11:34
Es Pepaya,10000,0,0,2022-10-26 01:33:55
Air Putih,3000,0,0,2023-09-05 23:26:40
Soto Mie,20000,0,0,2022-09-07 15:35:16
Es Kolang Kaling,8000,0,0,2023-07-27 15:38:14
Tempe Mendoan,15000,0,0,2023-05-27 04:29:59
Es Timun Suri,8000,0,0,2023-10-04 07:00:30
Martabak,30000,0,0,2023-12-30 10:12:42
MRT,15000,1,0,2023-02-14 03:52:29
Udang Balado,35000,0,0,2024-07-11 21:07:26
Sate Maranggi,30000,0,0,2024-05-13 08:29:53
Sop Ayam,20000,0,0,2024-01-24 22:15:48
Bajaj,20000,1,0,2024-07-06 05:05:17
Soto Madura,25000,0,0,2023-01-08 09:28:43
Hadiah,1000000,13,1,2022-09-12 13:45:06
Teh Jahe,7000,0,0,2024-05-23 20:34:01
Udang Balado,35000,0,0,2024-06-17 14:18:40
Soda Jeruk,10000,0,0,2023-03-15 11:40:55
Es Buah,15000,0,0,2023-08-05 13:03:25
Nasi Gudeg,20000,0,0,2023-03-02 20:36:14
Sambal Goreng,15000,0,0,2024-07-08 07:40:31
Es Pepaya,10000,0,0,2023-05-18 16:38:22
Bubur Ayam,15000,0,0,2022-09-04 04:52:21
Es Kelapa,10000,0,0,2023-03-10 07:18:00
Becak,10000,1,0,2022-08-05 20:11:58
Bir Pletok,12000,0,0,2024-04-25 05:32:59
Ayam Betutu,30000,0,0,2022-10-07 19:01:46
Kopi Susu,12000,0,0,2022-08-24 22:22:46
Es Susu Coklat,8000,0,0,2023-12-06 01:33:35
Air Putih,3000,0,0,2023-06-24 08:46:55
Teh Merah,7000,0,0,2023-01-11 15:20:21
Kwetiau Goreng,20000,0,0,2023-04-14 06:44:50
Nasi Bebek,25000,0,0,2024-05-05 02:16:48
Sop Kambing,30000,0,0,2023-02-14 19:42:48
Becak,10000,1,0,2024-04-17 11:15:05
Becak,10000,1,0,2023-11-15 15:30:45
Rawon,25000,0,0,2023-06-30 10:49:23
Pepes Tahu,15000,0,0,2024-04-28 16:13:08
Sop Iga,35000,0,0,2024-08-05 23:46:20
Capcay,20000,0,0,2023-06-14 14:13:33
Rendang,30000,0,0,2024-02-27 01:48:32
Jus Mangga,15000,0,0,2023-10-26 07:33:43
Es Semangka,8000,0,0,2023-01-19 08:56:58
Pepes Tahu,15000,0,0,2024-08-15 12:27:44
Sate Maranggi,30000,0,0,2023-03-21 07:25:56
Soto Madura,25000,0,0,2022-10-17 21:28:53
Es Lidah Buaya,10000,0,0,2022-09-28 08:49:10
Air Putih,3000,0,0,2024-08-11 10:46:34
Sate Lilit,30000,0,0,2022-09-05 07:25:39
Bandrek,8000,0,0,2022-08-19 03:28:09
Es Mangga,8000,0,0,2023-12-29 14:48:41
LRT,15000,1,0,2022-11-02 05:31:08
Susu Kambing,15000,0,0,2023-12-31 18:29:20
Bubur Ayam,15000,0,0,2024-02-01 01:02:17
Es Campur,15000,0,0,2023-09-06 16:14:56
Es Pala,8000,0,0,2023-03-29 13:05:14
Jus Semangka,15000,0,0,2023-07-07 16:57:57
Bebek Betutu,35000,0,0,2023-10-06 17:39:25
Kolak,15000,0,0,2023-08-02 21:07:11
Teh Hitam,7000,0,0,2023-11-09 00:21:16
Nasi Campur,25000,0,0,2023-09-06 03:54:58
Sambal Terasi,10000,0,0,2023-03-01 04:17:18
Soda Gembira,10000,0,0,2024-01-22 07:11:31
Becak,10000,1,0,2023-03-09 08:56:54
Jus Jambu,15000,0,0,2024-06-22 06:22:49
Capcay,20000,0,0,2023-11-03 12:31:36
Soto Betawi,25000,0,0,2023-12-03 14:23:08
Bandeng Presto,25000,0,0,2024-08-10 00:50:56
Es Semangka,8000,0,0,2023-12-03 10:16:56
Nasi Pecel,15000,0,0,2022-10-03 15:52:46
Ikan Pepes,25000,0,0,2023-03-26 05:07:48
Pecel,15000,0,0,2023-12-15 00:37:38
Angkot,5000,1,0,2022-08-21 11:18:12
Soto Madura,25000,0,0,2022-11-15 23:19:28
Sate Kambing,35000,0,0,2023-10-03 10:26:50
Es Selasih,10000,0,0,2022-08-09 13:03:10
Mie Tek-Tek,15000,0,0,2023-12-09 18:21:05
Mengunjungi Kebun Binatang,50000,2,0,2023-09-26 04:11:29
Sate Lilit,30000,0,0,2024-03-21 18:41:34
Mie Kocok,20000,0,0,2023-06-04 09:19:41
Asinan Betawi,15000,0,0,2023-11-16 13:27:16
Siomay,20000,0,0,2024-03-18 18:43:01
Pepes Tahu,15000,0,0,2024-04-18 01:15:47
Tahu Sumedang,10000,0,0,2023-10-03 00:29:22
Jus Mangga,15000,0,0,2023-05-08 12:09:26
Nasi Kebuli,30000,0,0,2024-06-11 04:06:08
Es Susu Vanilla,8000,0,0,2024-05-29 08:54:55
Ikan Pepes,25000,0,0,2023-04-23 07:14:31
Es Timun,8000,0,0,2022-10-12 13:58:04
Jus Nanas,15000,0,0,2024-01-03 15:55:44
Bioskop,50000,2,0,2023-12-21 00:29:35
Kopi Hitam,10000,0,0,2022-12-23 18:58:53
Sayur Lodeh,15000,0,0,2022-10-10 01:39:50
Soto Mie,20000,0,0,2023-04-08 10:20:20
Gudeg,20000,0,0,2023-03-07 18:08:29
Soto Bandung,25000,0,0,2022-11-08 02:06:40
Kwetiau Goreng,20000,0,0,2023-01-04 18:20:04
Jus Melon,15000,0,0,2024-04-05 00:48:39
Jus Anggur,15000,0,0,2022-12-13 21:25:13
Pecel,15000,0,0,2024-06-29 05:01:50
Es Teler,15000,0,0,2024-09-04 05:12:26
Rujak Cingur,20000,0,0,2024-01-15 01:48:22
Kerak Telor,20000,0,0,2023-01-25 00:55:56
Bajigur,8000,0,0,2022-11-28 11:56:11
Karedok,15000,0,0,2023-03-10 10:39:50
Teh Oolong,8000,0,0,2024-05-08 12:55:10
Es Kopi Susu,12000,0,0,2023-12-04 01:06:56
Jus Markisa,15000,0,0,2022-08-12 15:03:17
Bajaj,20000,1,0,2023-02-25 00:07:49
Sate Madura,25000,0,0,2023-05-21 00:37:09
MRT,15000,1,0,2024-01-02 18:44:42
Jus Pepaya,15000,0,0,2024-04-13 17:06:01
Jus Stroberi,15000,0,0,2023-11-14 11:27:10
Rawon,25000,0,0,2023-08-22 12:11:30
Bakso Malang,20000,0,0,2023-10-17 14:06:22
Bir Pletok,12000,0,0,2023-01-30 08:16:14
Gulai Kambing,35000,0,0,2024-02-02 02:12:39
Ikan Goreng,20000,0,0,2023-05-11 14:22:26
Nasi Campur,25000,0,0,2023-10-02 13:52:43
Sambal Goreng,15000,0,0,2024-05-21 05:56:31
Air Lemon,7000,0,0,2022-08-25 18:36:57
Soto Padang,25000,0,0,2023-01-03 21:03:30
Tumis Kangkung,15000,0,0,2023-09-02 10:16:15
Jus Belimbing,15000,0,0,2023-11-03 21:03:13
Es Lidah Buaya,10000,0,0,2024-04-03 07:10:15
Taksi,50000,1,0,2023-07-01 04:34:22
Becak,10000,1,0,2023-06-02 09:12:41
Jus Alpukat,15000,0,0,2022-09-28 12:53:51
Bakso,20000,0,0,2022-12-04 18:35:18
Tempe Mendoan,15000,0,0,2023-06-15 13:21:20
Nasi Gudeg,20000,0,0,2023-12-09 23:02:09
Soda Lemon,10000,0,0,2022-11-05 05:29:30
Es Kelapa,10000,0,0,2023-07-05 19:50:48
Sambal Matah,10000,0,0,2024-03-23 00:46:43
Sayur Lodeh,15000,0,0,2024-08-09 01:05:29
Pempek,20000,0,0,2024-04-23 04:30:52
Jus Markisa,15000,0,0,2023-03-21 05:11:32
Ojek,15000,1,0,2023-11-12 10:48:38
Ikan Pepes,25000,0,0,2024-02-12 19:30:28
Serabi,10000,0,0,2022-09-01 15:17:43
Bandeng Presto,25000,0,0,2023-10-09 05:59:24
Nasi Rawon,25000,0,0,2024-01-13 14:21:05
Sop Ayam,20000,0,0,2024-09-08 05:09:25
Teh Rosella,7000,0,0,2023-04-24 08:05:52
Tahu Sumedang,10000,0,0,2024-01-03 02:49:29
Jus Mangga,15000,0,0,2022-12-01 20:18:39
Susu Jahe,8000,0,0,2023-10-01 04:16:58
Ojek,15000,1,0,2024-03-08 01:10:50
Es Teler,15000,0,0,2023-07-26 23:35:38
Sate Maranggi,30000,0,0,2024-04-08 15:03:34
Es Susu Coklat,8000,0,0,2022-09-05 12:11:43
Becak,10000,1,0,2024-01-01 05:01:14
MRT,15000,1,0,2023-12-12 21:30:28
Gulai Ikan,25000,0,0,2023-08-19 18:48:06
Ikan Asin,10000,0,0,2024-03-28 22:41:58
Sate Sapi,30000,0,0,2023-07-06 22:54:45
Sop Kaki Kambing,35000,0,0,2023-09-19 04:21:06
Jus Tomat,8000,0,0,2023-09-23 02:56:37
Soda Susu,10000,0,0,2023-10-23 11:32:59
Kopi Tubruk,10000,0,0,2023-10-23 01:37:09
Es Pala,8000,0,0,2024-04-06 21:48:23
Sate Lilit,30000,0,0,2023-01-18 10:46:39
Martabak,30000,0,0,2024-04-05 06:28:20
Teh Melati,7000,0,0,2024-01-07 16:06:25
Nasi Pecel,15000,0,0,2023-04-26 11:27:23
Soto Ayam,18000,0,0,2024-01-08 14:59:08
Gulai Ikan,25000,0,0,2023-05-04 20:54:04
Nasi Gudeg,20000,0,0,2022-12-18 20:58:39
Udang Balado,35000,0,0,2024-08-06 08:41:08
Nasi Pecel,15000,0,0,2023-07-04 12:35:31
Es Kopi Susu,12000,0,0,2022-11-17 15:57:03
Angkot,5000,1,0,2024-01-20 13:41:09
LRT,15000,1,0,2023-09-17 22:11:05
Ketoprak,15000,0,0,2023-08-26 21:14:17
Karedok,15000,0,0,2022-11-21 05:22:35
Sop Ayam,20000,0,0,2023-10-18 21:39:29
Es Leci,10000,0,0,2024-02-03 04:50:16
Mie Kocok,20000,0,0,2024-07-08 16:11:48
Coto Makassar,25000,0,0,2022-10-24 07:43:33
Susu Sapi,8000,0,0,2022-08-05 13:59:40
Sambal Goreng,15000,0,0,2024-03-27 22:39:06
Nasi Pecel,15000,0,0,2024-09-10 07:57:21
Rawon,25000,0,0,2023-01-29 17:37:12
Es Kacang Merah,10000,0,0,2024-01-16 06:21:20
Es Pisang Ijo,15000,0,0,2024-07-20 04:10:09
Capcay,20000,0,0,2023-02-09 08:54:24
Es Susu Coklat,8000,0,0,2023-01-16 16:13:52
Gaji,10000000,10,1,2023-08-18 01:15:54
Air Lemon,7000,0,0,2024-06-23 07:29:41
Bakmi Jawa,20000,0,0,2024-06-27 09:16:15
Teh Tarik,8000,0,0,2023-12-13 18:05:33
LRT,15000,1,0,2024-06-26 01:11:48
Es Jeruk Bali,10000,0,0,2024-04-27 22:22:46
Taksi,50000,1,0,2023-02-21 20:03:35
Nasi Brongkos,20000,0,0,2023-01-31 22:49:59
Es Nangka,10000,0,0,2024-01-19 06:35:27
Es Mangga,8000,0,0,2024-03-27 21:25:35
Soto Betawi,25000,0,0,2023-05-13 22:19:56
Bandeng Presto,25000,0,0,2023-10-14 14:27:06
Teh Jahe,7000,0,0,2024-08-23 06:43:05
Membeli Buku,100000,2,0,2022-09-12 13:23:29
Ketoprak,15000,0,0,2023-12-29 09:16:21
Sate Madura,25000,0,0,2024-07-27 04:21:04
Nasi Padang,25000,0,0,2023-04-18 04:58:01
Es Lidah Buaya,10000,0,0,2024-09-02 14:45:10
Nasi Brongkos,20000,0,0,2023-06-04 22:34:55
Hadiah,1000000,13,1,2022-09-17 11:06:39
Lontong Sayur,15000,0,0,2024-05-27 08:50:22
Angkot,5000,1,0,2023-04-18 04:10:46
Angkot,5000,1,0,2024-04-10 21:07:11
Lumpia Semarang,15000,0,0,2022-08-20 21:11:55
Nasi Rawon,25000,0,0,2023-02-02 22:44:24
LRT,15000,1,0,2023-07-09 08:04:04
Bermain di Waterpark,100000,2,0,2024-08-06 04:25:16
Opor Ayam,20000,0,0,2023-06-19 05:30:32
Lumpia Semarang,15000,0,0,2023-02-11 01:19:34
Soto Padang,25000,0,0,2024-02-15 09:42:07
Sop Ayam,20000,0,0,2023-10-10 07:00:12
Soto Padang,25000,0,0,2022-08-20 13:39:58
Es Doger,12000,0,0,2024-07-29 11:52:20
Angkot,5000,1,0,2023-09-23 04:18:11
Susu,7000,0,0,2023-06-03 12:20:56
Sayur Lodeh,15000,0,0,2023-11-19 20:06:07
Bebek Betutu,35000,0,0,2022-08-26 10:47:43
Jus Jambu,15000,0,0,2024-03-06 09:38:41
Es Campur,15000,0,0,2023-05-10 06:55:37
Es Apel,8000,0,0,2022-12-22 13:12:20
Bus,5000,1,0,2023-12-27 01:21:18
Teh Jahe,7000,0,0,2024-04-03 06:55:02
Susu Kedelai,6000,0,0,2023-09-22 19:47:09
Jus Belimbing,15000,0,0,2023-11-23 01:12:16
Tumis Kangkung,15000,0,0,2023-08-24 22:32:21
Bandeng Presto,25000,0,0,2024-05-13 03:17:17
Tahu Sumedang,10000,0,0,2024-04-23 01:45:10
Bir Pletok,12000,0,0,2023-12-27 07:28:34
Teh Oolong,8000,0,0,2023-04-15 09:39:23
Nasi Padang,25000,0,0,2023-05-12 07:31:36
Hangout,50000,2,0,2023-07-15 00:04:46
Es Cendol,7000,0,0,2023-06-01 13:27:12
Soda Lemon,10000,0,0,2022-10-09 02:56:39
Ayam Bakar,25000,0,0,2023-06-06 22:53:31
Siomay,20000,0,0,2023-11-07 00:00:52
Jus Mangga,15000,0,0,2023-01-31 23:23:13
Sambal Goreng,15000,0,0,2024-03-01 17:28:31
Kopi Tubruk,10000,0,0,2024-06-21 09:18:50
Nasi Padang,25000,0,0,2022-11-19 18:04:31
Becak,10000,1,0,2022-08-17 08:24:53
Air Lemon,7000,0,0,2023-10-13 00:14:38
Teh Manis,5000,0,0,2023-04-02 18:08:14
Bakso Malang,20000,0,0,2023-05-09 15:34:01
Es Goyobod,10000,0,0,2023-12-04 03:25:41
Teh Jahe,7000,0,0,2024-09-10 16:53:48
Nasi Rawon,25000,0,0,2024-04-09 02:45:47
Lontong Sayur,15000,0,0,2022-10-29 07:13:44
Bakso Malang,20000,0,0,2023-11-15 02:54:09
Es Pala,8000,0,0,2022-12-21 19:19:15
Air Jeruk Nipis,7000,0,0,2024-01-07 07:55:42
Siomay,20000,0,0,2023-06-06 03:03:19
Es Krim,10000,0,0,2023-07-11 20:10:19
Capcay,20000,0,0,2022-10-26 08:04:35
Ayam Goreng,25000,0,0,2024-04-02 05:00:36
Jus Melon,15000,0,0,2023-06-04 14:26:13
Soto Ayam,18000,0,0,2023-05-11 23:13:11
Es Mangga Muda,10000,0,0,2024-01-19 08:59:19
Air Tebu,5000,0,0,2023-06-05 20:27:34
Asinan Betawi,15000,0,0,2024-05-06 04:57:22
Sate Madura,25000,0,0,2024-02-13 10:30:05
Sewa Properti,5000000,11,1,2024-07-10 20:23:39
Taksi,50000,1,0,2023-09-14 05:32:49
Nasi Padang,25000,0,0,2024-05-08 16:03:53
Es Campur,15000,0,0,2023-04-08 05:43:03
Sate Kambing,35000,0,0,2023-04-15 16:33:23
Lumpia Semarang,15000,0,0,2024-09-07 18:35:33
Es Kolang Kaling,8000,0,0,2023-11-09 02:36:31
Es Pala,8000,0,0,2023-05-19 18:17:07
Asinan Betawi,15000,0,0,2023-12-19 06:38:06
Kepiting Saus Padang,40000,0,0,2024-02-24 06:26:43
Karedok,15000,0,0,2024-06-16 11:05:04
Es Blewah,8000,0,0,2024-08-26 21:34:02
Es Teler,15000,0,0,2024-05-20 17:04:12
Bubur Ayam,15000,0,0,2023-10-13 22:29:41
Gulai Ikan,25000,0,0,2024-05-14 08:56:05
Taksi,50000,1,0,2023-05-12 03:23:00
Pecel Lele,20000,0,0,2022-08-11 12:22:53
Teh Melati,7000,0,0,2023-01-14 11:53:45
Es Cincau,7000,0,0,2023-01-11 17:49:22
Opor Ayam,20000,0,0,2024-04-21 00:34:28
Pindang Patin,25000,0,0,2024-07-30 07:51:29
Es Kolang Kaling,8000,0,0,2023-07-10 04:30:00
Gulai Ikan,25000,0,0,2023-08-14 07:54:36
Nasi Pecel,15000,0,0,2024-06-01 07:41:41
Jus Pepaya,15000,0,0,2023-07-16 19:44:21
Kopi Hitam,10000,0,0,2024-05-18 08:06:49
Jus Semangka,15000,0,0,2024-01-14 07:31:08
Nasi Kebuli,30000,0,0,2023-02-03 06:52:27
Es Nangka,10000,0,0,2022-12-13 08:16:48
Es Kolang Kaling,8000,0,0,2023-12-05 16:10:44
Ayam Bakar,25000,0,0,2023-03-15 04:57:51
Es Lidah Buaya,10000,0,0,2024-02-11 11:58:37
Hadiah,1000000,13,1,2023-08-17 10:18:30
Es Susu Coklat,8000,0,0,2023-05-03 13:07:45
Es Teler,15000,0,0,2023-08-12 07:34:35
Bajigur,8000,0,0,2024-07-31 17:01:24
Soda Apel,10000,0,0,2023-11-23 01:53:17
Susu Kedelai,6000,0,0,2022-10-30 08:20:12
Air Tebu,5000,0,0,2023-12-26 23:07:26
Ikan Goreng,20000,0,0,2023-11-28 16:29:20
Kopi,10000,0,0,2023-01-30 05:27:18
Kopi Hitam,10000,0,0,2022-08-18 03:26:53
Air Kelapa,10000,0,0,2024-05-30 16:03:50
Teh Melati,7000,0,0,2022-09-22 06:14:44
Karedok,15000,0,0,2024-03-03 07:35:55
Es Pisang Ijo,15000,0,0,2023-06-26 08:30:50
Ikan Goreng,20000,0,0,2023-09-10 22:05:07
Sate Ayam,25000,0,0,2022-11-07 06:49:17
Soto Mie,20000,0,0,2022-10-03 21:24:27
Capcay,20000,0,0,2024-05-22 13:07:04
Tumis Kangkung,15000,0,0,2024-05-16 12:01:29
Soda Lemon,10000,0,0,2024-02-20 23:12:24
Air Kelapa,10000,0,0,2024-03-23 16:50:16
Es Susu,7000,0,0,2023-10-11 10:20:46
Nasi Liwet,25000,0,0,2023-09-28 05:40:19
Air Jahe,7000,0,0,2024-07-16 20:24:40
Coto Makassar,25000,0,0,2024-07-05 05:25:35
Bakmi Jawa,20000,0,0,2023-02-09 06:03:11
Jus Wortel,8000,0,0,2023-11-01 00:49:55
Teh Manis,5000,0,0,2022-10-11 04:08:24
Es Leci,10000,0,0,2023-09-15 18:53:47
Teh Rosella,7000,0,0,2024-07-09 23:40:27
Kepiting Saus Padang,40000,0,0,2023-05-20 23:27:43
Teh Hijau,5000,0,0,2023-08-03 23:56:26
Es Kopi,12000,0,0,2024-08-22 05:53:45
Teh Manis,5000,0,0,2024-03-02 03:42:20
Bakso,20000,0,0,2023-01-08 08:07:22
Ikan Goreng,20000,0,0,2023-02-07 11:51:55
Es Susu,7000,0,0,2023-05-11 19:05:21
Jus Buah Naga,15000,0,0,2023-08-17 13:54:13
Taksi,50000,1,0,2024-01-23 08:51:35
Jus Pepaya,15000,0,0,2024-08-10 09:56:16
Ayam Bakar,25000,0,0,2024-03-20 14:39:23
Nasi Liwet,25000,0,0,2023-06-07 03:13:33
Es Timun,8000,0,0,2022-09-04 09:23:31
Rendang,30000,0,0,2024-03-13 09:36:19
Soda Susu,10000,0,0,2023-12-21 18:24:23
Es Campur,15000,0,0,2024-07-27 00:50:53
Bisnis Sampingan,4000000,10,1,2024-08-12 10:20:57
Air Putih,3000,0,0,2024-06-25 04:38:27
Pepes Tahu,15000,0,0,2023-03-22 12:17:05
Ayam Goreng,25000,0,0,2023-05-05 20:48:49
Air Tebu,5000,0,0,2023-09-28 11:56:22
Es Mangga Muda,10000,0,0,2023-10-04 10:58:12
Es Blewah,8000,0,0,2023-02-20 17:12:21
Kopi Susu,12000,0,0,2023-12-21 12:33:29
Ayam Taliwang,30000,0,0,2023-01-15 20:10:31
Taksi,50000,1,0,2023-03-23 19:06:30
Es Kopyor,15000,0,0,2024-08-24 23:35:42
Soto Padang,25000,0,0,2024-05-01 23:53:04
Sambal Goreng,15000,0,0,2023-02-08 09:59:46
Jus Jambu,15000,0,0,2024-07-04 17:42:10
Rawon,25000,0,0,2022-08-05 09:52:42
Lumpia Semarang,15000,0,0,2023-08-24 11:45:32
Capcay,20000,0,0,2023-12-03 15:06:24
Es Doger,12000,0,0,2024-08-01 01:19:13
Susu Jahe,8000,0,0,2023-03-04 04:40:06
Nasi Campur,25000,0,0,2024-04-21 04:32:36
Lumpia Semarang,15000,0,0,2024-08-18 23:46:35
Nasi Lemak,20000,0,0,2024-02-22 18:05:04
Nasi Bebek,25000,0,0,2024-01-21 23:38:30
Teh Melati,7000,0,0,2024-01-28 21:58:02
Kopi Luwak,50000,0,0,2023-04-08 22:43:19
Beli Obat,100000,3,0,2023-12-22 13:34:35
Taksi,50000,1,0,2024-08-31 16:24:07
Capcay,20000,0,0,2022-08-04 05:50:42
Es Teh,5000,0,0,2023-02-02 05:04:46
Opor Ayam,20000,0,0,2023-12-12 16:29:13
Gudeg,20000,0,0,2024-08-03 05:21:19
Air Lemon,7000,0,0,2024-07-18 22:04:12
Es Cincau,7000,0,0,2024-01-06 19:29:39
Es Timun,8000,0,0,2022-11-08 22:09:26
Sate Madura,25000,0,0,2023-01-20 02:53:32
Gaji,10000000,10,1,2023-01-19 11:07:07
Es Pepaya,10000,0,0,2023-10-16 16:54:07
Sop Buntut,40000,0,0,2022-10-16 10:07:57
Es Semangka,8000,0,0,2024-05-23 00:02:55
