ITEM,VALUE,TYPE,CATEGORY,CREATED_AT
Gudeg,20000,0,0,2024-06-21 02:41:19
Mie Aceh,20000,0,0,2024-08-29 10:14:48
LRT,15000,1,0,2023-08-23 13:48:56
Bajigur,8000,0,0,2022-10-02 19:16:20
Sop Buntut,40000,0,0,2024-03-21 12:51:31
Sate Padang,25000,0,0,2023-02-24 11:04:07
Becak,10000,1,0,2024-03-07 20:22:01
Teh Oolong,8000,0,0,2023-04-19 13:03:20
Ayam Penyet,20000,0,0,2024-06-14 14:13:21
Sate Madura,25000,0,0,2023-07-21 04:16:38
Es Susu,7000,0,0,2024-06-16 09:47:00
Kwetiau Goreng,20000,0,0,2024-01-31 07:01:34
Sayur Lodeh,15000,0,0,2023-02-02 11:31:18
Jus Sirsak,15000,0,0,2024-01-19 06:17:22
Sayur Lodeh,15000,0,0,2023-01-17 09:06:52
Es Susu,7000,0,0,2024-05-06 23:48:30
Air Tebu,5000,0,0,2022-10-30 17:37:34
Sambal Goreng,15000,0,0,2023-11-30 04:26:04
Tahu Sumedang,10000,0,0,2023-03-22 17:13:15
Kerak Telor,20000,0,0,2024-04-05 09:34:43
Es Kopi,12000,0,0,2023-07-29 03:33:46
Es Susu,7000,0,0,2022-09-02 17:30:20
Es Buah,15000,0,0,2023-03-22 15:04:21
Es Krim,10000,0,0,2024-08-27 14:43:28
Sambal Matah,10000,0,0,2024-06-16 05:26:28
Tahu Sumedang,10000,0,0,2023-08-14 09:11:42
Jus Jeruk,8000,0,0,2023-01-04 03:02:29
Mendaki Gunung,75000,2,0,2024-02-23 19:15:59
Bajaj,20000,1,0,2023-03-20 17:26:37
Soto Betawi,25000,0,0,2024-06-01 14:41:53
Gulai Ikan,25000,0,0,2024-05-21 01:53:16
Sambal Terasi,10000,0,0,2023-09-18 15:51:18
Tongseng,30000,0,0,2023-11-05 15:09:55
Teh Jahe,7000,0,0,2024-06-14 02:01:40
Lumpia Semarang,15000,0,0,2023-05-21 17:09:17
Es Susu Kedelai,6000,0,0,2023-03-27 15:48:39
Es Doger,12000,0,0,2024-03-19 07:11:46
Coto Makassar,25000,0,0,2023-01-11 06:58:16
Soto Lamongan,20000,0,0,2023-11-15 21:24:26
Bajaj,20000,1,0,2024-02-17 22:23:16
Nasi Kebuli,30000,0,0,2024-06-05 10:26:56
Es Campur,15000,0,0,2023-12-04 05:58:19
Es Lidah Buaya,10000,0,0,2024-02-15 21:29:10
Nasi Kucing,10000,0,0,2023-04-10 13:08:59
Gulai Ikan,25000,0,0,2023-11-06 13:26:41
Kerak Telor,20000,0,0,2023-03-13 12:59:23
Sop Ayam,20000,0,0,2024-07-14 10:21:36
Bajigur,8000,0,0,2022-08-01 04:09:27
Sop Buntut,40000,0,0,2023-07-28 22:44:51
Teh Sereh,7000,0,0,2022-11-11 21:35:28
Air Kelapa,10000,0,0,2023-10-24 10:22:28
Gaji,10000000,10,1,2022-10-14 21:43:56
Nasi Liwet,25000,0,0,2024-08-24 20:29:39
Sop Iga,35000,0,0,2024-07-02 20:18:50
Bonus,2000000,10,1,2023-09-04 06:02:37
Martabak,30000,0,0,2022-11-02 17:22:38
Es Kelapa,10000,0,0,2023-11-03 04:20:11
Mengikuti Kegiatan Komunitas,20000,2,0,2023-07-20 16:33:02
Teh Merah,7000,0,0,2024-08-13 19:34:23
Becak,10000,1,0,2023-05-15 18:59:22
Es Cendol,7000,0,0,2022-12-04 15:32:42
Es Jeruk,6000,0,0,2023-06-16 02:54:11
Pindang Patin,25000,0,0,2022-12-12 01:27:47
Nasi Rawon,25000,0,0,2024-04-09 19:08:40
Berbelanja di Mall,200000,2,0,2024-04-10 23:37:11
Es Doger,12000,0,0,2022-11-24 03:02:39
Soto Kudus,20000,0,0,2022-11-21 08:00:38
Es Teler,15000,0,0,2024-09-12 00:26:57
Kopi Susu,12000,0,0,2022-08-08 05:41:28
MRT,15000,1,0,2024-02-28 07:59:58
Tongseng,30000,0,0,2022-11-30 14:11:51
Ayam Goreng,25000,0,0,2024-07-13 21:51:05
Bus,5000,1,0,2023-09-09 11:29:32
Sate Ayam,25000,0,0,2023-05-19 23:55:00
Teh Jahe,7000,0,0,2024-04-22 22:59:05
Bajaj,20000,1,0,2023-05-30 21:43:59
Susu Kambing,15000,0,0,2024-06-11 07:13:27
Soda Lemon,10000,0,0,2024-05-18 02:23:46
Jus Jambu,15000,0,0,2023-07-05 15:47:02
Soto Madura,25000,0,0,2023-11-09 05:29:03
Air Putih,3000,0,0,2023-12-26 22:32:59
Pecel Lele,20000,0,0,2023-07-23 17:15:25
Soda Lemon,10000,0,0,2023-12-25 01:54:35
Bakso Malang,20000,0,0,2023-11-29 04:15:53
Tempe Mendoan,15000,0,0,2024-07-09 03:45:18
Es Kelapa,10000,0,0,2022-10-31 05:22:52
Nasi Goreng Kambing,25000,0,0,2023-01-22 13:21:53
Jus Jambu,15000,0,0,2024-09-12 09:42:15
Kopi Toraja,15000,0,0,2022-11-02 11:14:38
Es Kopi,12000,0,0,2024-02-20 02:11:20
Sop Kambing,30000,0,0,2023-12-26 05:31:17
Bakmi Jawa,20000,0,0,2023-10-30 07:19:53
Es Jeruk Bali,10000,0,0,2023-08-19 21:11:07
Es Kacang Merah,10000,0,0,2024-07-07 00:25:18
Karedok,15000,0,0,2022-12-04 17:21:33
Jus Semangka,15000,0,0,2023-07-24 08:15:02
Es Doger,12000,0,0,2022-12-18 13:51:30
Beli Obat,100000,3,0,2024-04-30 12:07:47
Tongseng,30000,0,0,2024-03-17 12:59:07
Pempek,20000,0,0,2023-06-08 10:24:30
Becak,10000,1,0,2023-10-28 06:20:42
Jus Mangga,15000,0,0,2023-04-24 14:19:41
Taksi,50000,1,0,2024-05-27 23:37:52
Es Mangga Muda,10000,0,0,2023-08-19 03:12:28
Jus Nanas,15000,0,0,2023-10-21 20:53:21
Soto Betawi,25000,0,0,2024-05-15 13:53:38
Udang Balado,35000,0,0,2023-06-07 09:15:59
Teh Rosella,7000,0,0,2023-01-02 09:38:19
Nasi Brongkos,20000,0,0,2022-11-19 13:33:34
Jus Tomat,8000,0,0,2023-06-12 06:18:10
Soda Susu,10000,0,0,2022-12-17 14:29:07
Es Kopi,12000,0,0,2024-03-22 10:31:21
Kopi Gayo,15000,0,0,2024-09-03 09:41:52
Es Melon,8000,0,0,2023-11-24 18:13:44
Es Mangga,8000,0,0,2023-09-24 03:46:56
Ojek,15000,1,0,2024-05-22 05:48:01
Pepes Tahu,15000,0,0,2022-10-09 19:09:06
Nasi Rawon,25000,0,0,2024-05-26 23:29:48
Nasi Pecel,15000,0,0,2024-04-05 05:18:06
Bakmi Jawa,20000,0,0,2023-04-16 22:21:31
Beli Obat,100000,3,0,2023-12-10 19:16:39
Taksi,50000,1,0,2024-04-06 05:39:36
Es Goyobod,10000,0,0,2023-07-21 04:30:16
Kopi Hitam,10000,0,0,2023-03-31 02:54:42
Es Pepaya,10000,0,0,2024-06-28 09:14:46
Kopi,10000,0,0,2023-01-23 16:16:52
Martabak,30000,0,0,2023-08-02 16:48:26
Kopi Gayo,15000,0,0,2023-12-22 22:19:34
Es Campur,15000,0,0,2022-10-02 10:34:57
Es Blewah,8000,0,0,2023-08-04 22:25:36
Es Susu,7000,0,0,2024-07-08 10:19:55
Capcay,20000,0,0,2023-05-17 03:28:59
Bajaj,20000,1,0,2022-11-07 16:05:40
Ikan Pepes,25000,0,0,2023-07-05 12:54:55
Teh Oolong,8000,0,0,2024-03-21 17:11:58
Sewa Properti,5000000,11,1,2024-06-25 08:10:58
Angkot,5000,1,0,2023-04-07 18:55:00
Air Tebu,5000,0,0,2023-12-19 15:49:10
Es Pala,8000,0,0,2023-09-17 11:46:01
Es Mangga,8000,0,0,2023-08-03 22:49:52
Mengunjungi Pantai,30000,2,0,2024-06-01 22:27:17
Es Susu Coklat,8000,0,0,2022-12-12 09:06:18
Ayam Bakar,25000,0,0,2023-09-26 04:01:12
Bus,5000,1,0,2023-10-28 14:39:45
Jus Alpukat,15000,0,0,2024-05-31 05:59:41
Jus Belimbing,15000,0,0,2023-11-21 00:37:12
Jus Sirsak,15000,0,0,2023-08-23 15:44:03
Nasi Lemak,20000,0,0,2022-08-25 09:59:17
Becak,10000,1,0,2022-08-19 22:39:29
Es Susu Vanilla,8000,0,0,2024-06-14 16:53:06
Rendang,30000,0,0,2023-06-27 00:59:00
Air Tebu,5000,0,0,2023-06-06 09:36:12
Tahu Sumedang,10000,0,0,2023-07-24 15:26:15
Soda Lemon,10000,0,0,2022-11-18 19:33:02
Sambal Terasi,10000,0,0,2023-03-03 23:13:30
Nasi Rawon,25000,0,0,2023-03-24 04:26:57
Jus Semangka,15000,0,0,2024-06-13 02:25:03
Es Cendol,7000,0,0,2023-08-19 12:19:31
Soto Betawi,25000,0,0,2024-07-13 23:32:51
Soto Kudus,20000,0,0,2024-06-06 02:09:53
Pepes Tahu,15000,0,0,2024-05-19 20:48:05
Mengunjungi Pantai,30000,2,0,2023-11-29 22:10:04
Capcay,20000,0,0,2024-03-02 17:27:30
Sewa Properti,5000000,11,1,2023-07-20 14:08:08
Kerak Telor,20000,0,0,2022-10-04 01:19:21
Teh Merah,7000,0,0,2024-06-21 11:21:20
Teh Hitam,7000,0,0,2024-07-22 19:28:06
Coto Makassar,25000,0,0,2023-07-21 03:37:09
Es Apel,8000,0,0,2023-04-02 22:03:00
Ayam Penyet,20000,0,0,2023-02-05 12:10:54
Ojek,15000,1,0,2023-07-27 00:01:04
Nasi Kebuli,30000,0,0,2024-01-01 05:11:18
Ikan Asin,10000,0,0,2023-05-19 01:10:25
Es Susu Coklat,8000,0,0,2024-01-25 10:09:34
Air Jeruk Nipis,7000,0,0,2023-07-26 12:35:04
Bubur Ayam,15000,0,0,2023-06-17 08:22:29
Kwetiau Goreng,20000,0,0,2024-05-10 12:04:47
Investasi,3000000,12,1,2023-09-04 12:51:12
Becak,10000,1,0,2024-04-24 00:04:32
Es Kopi Susu,12000,0,0,2024-05-01 03:27:48
Mie Tek-Tek,15000,0,0,2022-10-02 15:58:07
Becak,10000,1,0,2024-05-23 03:43:12
Bir Pletok,12000,0,0,2023-03-07 14:10:12
Es Mangga Muda,10000,0,0,2022-08-05 18:17:47
Tahu Sumedang,10000,0,0,2022-11-27 19:47:50
MRT,15000,1,0,2024-01-18 16:46:21
LRT,15000,1,0,2024-03-08 18:02:24
Air Lemon,7000,0,0,2024-03-22 02:52:28
Bebek Betutu,35000,0,0,2024-06-14 03:32:19
Sate Lilit,30000,0,0,2023-08-22 18:23:22
Sop Ayam,20000,0,0,2024-02-16 17:46:04
Teh Melati,7000,0,0,2023-12-15 22:15:10
Sambal Matah,10000,0,0,2024-07-28 19:24:42
Kerak Telor,20000,0,0,2023-12-25 06:11:17
Nasi Rawon,25000,0,0,2023-12-27 21:48:20
Pempek,20000,0,0,2023-07-27 03:32:26
Kopi Gayo,15000,0,0,2022-11-22 17:46:49
Gulai Kambing,35000,0,0,2023-09-02 05:08:32
Becak,10000,1,0,2023-10-28 22:35:24
Becak,10000,1,0,2024-04-03 21:58:19
Bir Pletok,12000,0,0,2023-05-13 08:45:19
Jus Jeruk,8000,0,0,2023-01-24 11:58:20
Nasi Kebuli,30000,0,0,2023-09-10 12:47:56
Jus Tomat,8000,0,0,2022-12-24 15:41:24
MRT,15000,1,0,2024-06-28 01:03:19
Taksi,50000,1,0,2022-11-02 01:29:16
Soto Padang,25000,0,0,2024-03-15 17:40:53
Becak,10000,1,0,2023-07-18 01:57:06
Ayam Betutu,30000,0,0,2024-03-18 02:59:10
Soto Madura,25000,0,0,2023-02-19 22:13:55
Udang Balado,35000,0,0,2023-04-23 02:19:53
Bebek Goreng,30000,0,0,2023-11-16 00:55:56
Mie Aceh,20000,0,0,2023-02-28 07:27:49
Es Susu Coklat,8000,0,0,2022-12-12 19:47:24
Ayam Penyet,20000,0,0,2024-02-04 03:52:48
Es Doger,12000,0,0,2023-05-27 07:23:04
Es Pala,8000,0,0,2022-08-28 01:53:45
Es Susu Kedelai,6000,0,0,2022-10-04 13:18:11
Jus Belimbing,15000,0,0,2023-06-24 13:57:24
Es Krim,10000,0,0,2024-01-30 11:27:27
Jus Alpukat,15000,0,0,2024-01-18 17:07:24
Es Buah,15000,0,0,2023-04-05 03:02:43
Susu Jahe,8000,0,0,2023-11-01 08:12:50
Jus Buah Naga,15000,0,0,2022-11-26 00:47:49
Opor Ayam,20000,0,0,2022-10-20 03:59:41
Ayam Taliwang,30000,0,0,2023-09-19 15:38:42
Soto Bandung,25000,0,0,2024-02-22 01:12:19
Es Doger,12000,0,0,2023-12-22 07:23:39
Soda Lemon,10000,0,0,2023-02-17 23:22:47
Nasi Kebuli,30000,0,0,2023-01-28 03:13:02
Es Kelapa,10000,0,0,2023-12-31 20:47:46
Martabak,30000,0,0,2023-01-31 03:05:30
Sambal Terasi,10000,0,0,2023-04-18 13:20:32
Bajaj,20000,1,0,2022-12-14 03:47:04
Bajaj,20000,1,0,2024-06-16 16:51:16
Becak,10000,1,0,2024-04-08 07:18:13
Taksi,50000,1,0,2023-08-17 17:44:05
Air Kelapa,10000,0,0,2024-03-10 17:47:19
Kopi Hitam,10000,0,0,2024-01-31 16:50:10
Jus Melon,15000,0,0,2023-01-03 18:21:01
Kopi Susu,12000,0,0,2023-05-23 22:44:17
Jus Stroberi,15000,0,0,2024-02-06 16:57:59
Tempe Mendoan,15000,0,0,2023-04-28 20:10:17
Es Krim,10000,0,0,2024-03-04 20:38:50
Becak,10000,1,0,2024-06-05 03:47:55
Es Lidah Buaya,10000,0,0,2023-05-22 22:41:39
Susu Kedelai,6000,0,0,2023-10-20 22:57:06
Serabi,10000,0,0,2023-10-21 10:29:47
Mie Aceh,20000,0,0,2023-01-26 16:59:29
Es Jeruk,6000,0,0,2023-11-05 13:25:22
Asinan Betawi,15000,0,0,2023-05-01 06:23:37
MRT,15000,1,0,2022-12-17 08:49:13
Nasi Lemak,20000,0,0,2024-04-26 00:19:39
Teh Manis,5000,0,0,2023-06-20 08:02:29
Es Sarang Burung,12000,0,0,2023-04-25 03:16:06
Udang Balado,35000,0,0,2023-05-14 10:11:25
Mie Tek-Tek,15000,0,0,2023-03-19 12:59:12
Es Susu Kedelai,6000,0,0,2024-09-08 15:49:06
Soto Kudus,20000,0,0,2023-11-07 20:30:36
Es Campur,15000,0,0,2024-08-09 12:49:43
Teh Hijau,5000,0,0,2023-07-13 13:08:19
Teh Hijau,5000,0,0,2022-08-06 21:29:24
Kopi Susu,12000,0,0,2023-10-18 22:26:56
Taksi,50000,1,0,2024-03-08 20:57:31
Es Leci,10000,0,0,2022-08-27 00:02:45
Beli Obat,100000,3,0,2023-07-24 16:23:12
Bandrek,8000,0,0,2024-06-30 09:32:29
Nasi Uduk,15000,0,0,2022-11-28 23:37:19
Sambal Matah,10000,0,0,2023-11-15 17:02:07
Susu Jahe,8000,0,0,2023-11-19 01:21:37
Becak,10000,1,0,2023-10-26 11:21:18
Becak,10000,1,0,2023-10-30 17:40:37
Es Timun Suri,8000,0,0,2024-07-29 11:59:14
Sate Sapi,30000,0,0,2024-08-26 19:43:37
Es Blewah,8000,0,0,2023-02-05 01:03:03
Martabak,30000,0,0,2024-06-16 01:50:59
Nasi Goreng,20000,0,0,2024-03-11 00:55:39
Becak,10000,1,0,2023-05-22 09:48:24
Susu Kedelai,6000,0,0,2024-08-02 16:08:01
Jus Jeruk,8000,0,0,2024-09-02 23:26:34
Sate Maranggi,30000,0,0,2023-06-24 10:40:17
Jus Belimbing,15000,0,0,2024-02-07 13:09:25
Kopi Gayo,15000,0,0,2023-05-05 07:39:52
Kwetiau Goreng,20000,0,0,2023-05-11 17:41:07
Sop Iga,35000,0,0,2023-08-19 18:25:18
Capcay,20000,0,0,2022-11-19 21:18:30
Gudeg,20000,0,0,2022-08-03 02:08:44
Air Lemon,7000,0,0,2024-03-08 05:34:43
Soto Bandung,25000,0,0,2023-09-27 10:25:32
Bus,5000,1,0,2023-09-11 05:17:56
Taksi,50000,1,0,2023-07-04 14:00:23
Beli Obat,100000,3,0,2022-12-20 16:32:22
Ojek,15000,1,0,2024-03-03 20:14:18
Pecel,15000,0,0,2022-10-31 08:19:22
Mengunjungi Taman Hiburan,150000,2,0,2023-05-30 22:54:00
Tempe Mendoan,15000,0,0,2023-11-26 12:44:52
Sate Madura,25000,0,0,2023-03-23 07:56:59
Becak,10000,1,0,2024-02-08 19:52:56
Nasi Campur,25000,0,0,2023-07-08 04:02:44
Es Timun Suri,8000,0,0,2024-03-19 12:03:53
Sambal Terasi,10000,0,0,2024-08-25 20:37:23
Sop Kaki Kambing,35000,0,0,2023-02-07 10:44:18
LRT,15000,1,0,2024-06-11 14:15:14
Es Pisang Ijo,15000,0,0,2023-08-15 03:35:48
Becak,10000,1,0,2024-03-11 17:18:56
Jus Melon,15000,0,0,2023-08-27 01:32:56
LRT,15000,1,0,2022-09-19 17:15:28
Es Cendol,7000,0,0,2023-05-11 17:23:14
Kereta Api,20000,1,0,2023-11-19 06:38:11
MRT,15000,1,0,2023-01-17 16:43:45
Bebek Betutu,35000,0,0,2024-03-26 00:53:17
Mie Kocok,20000,0,0,2023-01-12 02:07:32
Susu Sapi,8000,0,0,2023-11-06 19:55:51
Jus Semangka,15000,0,0,2023-07-21 04:45:54
Jus Jeruk,8000,0,0,2022-11-25 08:09:58
Es Pala,8000,0,0,2024-03-09 21:08:04
Kopi,10000,0,0,2022-08-06 23:09:59
Es Lidah Buaya,10000,0,0,2024-05-16 23:54:30
Nasi Campur,25000,0,0,2023-08-26 10:49:47
Es Melon,8000,0,0,2022-09-10 19:52:35
Es Susu Coklat,8000,0,0,2024-04-07 09:34:00
Bajaj,20000,1,0,2023-09-17 02:37:43
Es Krim,10000,0,0,2024-02-06 12:54:57
Tumis Kangkung,15000,0,0,2022-12-30 01:33:30
Bajaj,20000,1,0,2022-10-30 17:01:27
Es Selasih,10000,0,0,2023-08-13 04:14:05
Ojek,15000,1,0,2023-11-07 04:26:48
Es Terong Belanda,10000,0,0,2024-01-24 11:17:22
Es Susu Vanilla,8000,0,0,2023-02-10 18:38:43
Jus Belimbing,15000,0,0,2022-11-13 01:25:28
Lontong Sayur,15000,0,0,2024-08-11 03:10:34
Sate Kambing,35000,0,0,2024-08-28 14:04:29
Sayur Asem,15000,0,0,2023-05-29 21:16:46
Soto Betawi,25000,0,0,2023-10-08 03:16:25
Es Melon,8000,0,0,2023-04-14 02:16:50
Asinan Betawi,15000,0,0,2023-07-24 21:16:48
LRT,15000,1,0,2023-10-31 18:43:04
Kepiting Saus Padang,40000,0,0,2022-12-11 04:21:04
Gudeg,20000,0,0,2023-06-28 02:51:27
Rujak Manis,15000,0,0,2022-10-19 11:56:39
Es Teler,15000,0,0,2023-10-16 00:00:54
Jus Sirsak,15000,0,0,2023-07-02 02:44:56
Sate Lilit,30000,0,0,2023-04-14 07:54:14
Teh Tarik,8000,0,0,2024-08-01 16:12:35
Es Pisang Ijo,15000,0,0,2022-10-16 14:24:25
Sop Ayam,20000,0,0,2024-02-02 16:38:12
Ikan Goreng,20000,0,0,2022-08-12 05:53:47
Jus Pepaya,15000,0,0,2024-06-28 20:48:57
LRT,15000,1,0,2023-05-15 06:36:32
Becak,10000,1,0,2023-07-31 14:23:21
Kopi Hitam,10000,0,0,2023-10-21 18:25:59
Nasi Goreng Kambing,25000,0,0,2023-01-17 19:20:40
Nasi Goreng Kambing,25000,0,0,2023-02-19 05:33:06
Teh Sereh,7000,0,0,2024-09-09 19:25:25
Soto Madura,25000,0,0,2023-04-15 01:11:41
Nasi Goreng Kambing,25000,0,0,2022-09-20 22:48:48
Soda Apel,10000,0,0,2024-05-20 19:08:07
Soto Betawi,25000,0,0,2023-09-04 20:32:37
Coto Makassar,25000,0,0,2023-03-24 05:29:38
Jus Tomat,8000,0,0,2024-02-03 10:54:29
Jus Melon,15000,0,0,2022-12-12 05:33:09
Sate Sapi,30000,0,0,2023-08-09 08:07:26
Nasi Gudeg,20000,0,0,2023-01-22 16:56:17
Kopi Luwak,50000,0,0,2024-05-05 07:30:58
Taksi,50000,1,0,2022-11-19 12:26:56
Taksi,50000,1,0,2022-12-19 01:36:15
Nasi Uduk,15000,0,0,2024-02-19 23:42:34
Ikan Pepes,25000,0,0,2022-12-28 07:03:33
Jus Pepaya,15000,0,0,2024-07-04 12:29:40
Bir Pletok,12000,0,0,2023-04-23 17:53:19
LRT,15000,1,0,2024-03-28 02:46:31
Taksi,50000,1,0,2022-08-31 10:48:37
Kopi Tubruk,10000,0,0,2023-03-31 06:42:45
Susu Kambing,15000,0,0,2023-12-22 12:00:55
Sate Madura,25000,0,0,2024-03-18 08:01:25
Soda Apel,10000,0,0,2023-08-19 13:33:45
Bajaj,20000,1,0,2024-02-01 10:22:31
Es Campur,15000,0,0,2024-03-07 23:09:06
Mie Goreng,18000,0,0,2024-06-10 05:45:33
MRT,15000,1,0,2023-06-07 18:45:51
Nasi Brongkos,20000,0,0,2024-01-17 12:19:22
Teh Oolong,8000,0,0,2023-04-12 18:36:50
Pecel,15000,0,0,2024-02-06 15:17:03
Kopi Toraja,15000,0,0,2023-06-03 11:01:07
Nasi Pecel,15000,0,0,2022-10-10 23:20:53
Nasi Kuning,15000,0,0,2024-02-27 17:54:54
Jus Buah Naga,15000,0,0,2024-03-10 01:50:42
Soto Betawi,25000,0,0,2024-09-10 02:23:26
Jus Pepaya,15000,0,0,2023-06-10 07:14:24
Investasi,3000000,12,1,2022-08-07 23:11:50
Sate Lilit,30000,0,0,2024-01-02 23:39:18
Mie Aceh,20000,0,0,2023-04-26 07:01:19
Jus Melon,15000,0,0,2024-02-27 10:05:35
Teh Melati,7000,0,0,2023-05-16 11:58:40
Bajaj,20000,1,0,2023-04-06 08:36:17
Bandeng Presto,25000,0,0,2023-04-12 12:06:06
Jus Markisa,15000,0,0,2022-09-04 18:38:10
Sate Madura,25000,0,0,2023-02-04 14:15:28
Taksi,50000,1,0,2022-08-31 19:30:49
Jus Melon,15000,0,0,2022-11-25 01:08:53
Kereta Api,20000,1,0,2023-11-23 13:22:05
Karedok,15000,0,0,2024-03-05 17:00:19
Kereta Api,20000,1,0,2022-08-01 16:04:01
Mie Kocok,20000,0,0,2024-04-29 18:52:32
Nasi Rawon,25000,0,0,2023-08-04 18:59:43
Mengunjungi Pantai,30000,2,0,2023-03-20 23:08:06
Ikan Asin,10000,0,0,2022-08-11 17:24:24
Nasi Campur,25000,0,0,2023-07-16 07:38:59
Nasi Brongkos,20000,0,0,2023-06-23 15:56:05
Susu Kedelai,6000,0,0,2023-04-14 17:58:05
Ikan Goreng,20000,0,0,2023-04-23 13:30:22
Teh Melati,7000,0,0,2022-10-04 13:46:42
Es Pala,8000,0,0,2022-12-26 17:15:43
Es Pepaya,10000,0,0,2022-09-06 11:59:52
Bajaj,20000,1,0,2023-01-04 18:10:14
Nasi Rawon,25000,0,0,2024-04-14 20:56:18
Capcay,20000,0,0,2023-10-06 18:09:43
Karedok,15000,0,0,2024-06-22 02:20:47
Tahu Sumedang,10000,0,0,2023-04-13 00:21:52
Es Apel,8000,0,0,2024-02-07 17:09:30
Bajaj,20000,1,0,2023-03-23 07:28:02
Es Susu Vanilla,8000,0,0,2024-08-02 10:30:57
Soto Madura,25000,0,0,2024-03-27 13:58:53
Es Susu,7000,0,0,2024-07-04 14:39:09
LRT,15000,1,0,2024-03-08 15:24:58
Teh Oolong,8000,0,0,2024-06-02 15:47:49
Es Susu Vanilla,8000,0,0,2022-08-18 11:56:59
Susu Kedelai,6000,0,0,2023-01-14 16:32:00
Serabi,10000,0,0,2022-11-09 08:02:59
Bajigur,8000,0,0,2023-05-10 20:43:11
Es Sarang Burung,12000,0,0,2022-11-06 07:19:33
Teh Putih,9000,0,0,2023-07-26 15:05:40
Kopi Gayo,15000,0,0,2023-07-31 02:20:21
Angkot,5000,1,0,2023-07-31 03:01:44
Karedok,15000,0,0,2022-10-29 02:09:49
Soda Gembira,10000,0,0,2023-07-19 09:18:55
Jus Mangga,15000,0,0,2023-02-02 08:02:47
Susu Sapi,8000,0,0,2024-07-26 08:23:40
Pecel,15000,0,0,2024-04-27 05:22:28
Es Pala,8000,0,0,2024-04-30 23:24:40
Gaji,10000000,10,1,2023-11-22 23:43:09
Es Timun Suri,8000,0,0,2024-09-04 00:50:10
Sayur Lodeh,15000,0,0,2023-08-17 06:49:12
Bajaj,20000,1,0,2023-10-22 10:39:40
Kerak Telor,20000,0,0,2023-06-27 05:38:02
Jus Pepaya,15000,0,0,2023-11-30 19:39:32
LRT,15000,1,0,2023-09-10 14:43:17
Bandrek,8000,0,0,2022-12-18 17:25:06
Nasi Kuning,15000,0,0,2023-03-06 08:41:20
Es Leci,10000,0,0,2022-11-22 15:56:45
Gulai Ikan,25000,0,0,2023-02-14 07:41:34
Rendang,30000,0,0,2024-02-25 14:32:50
Tumis Kangkung,15000,0,0,2023-05-13 23:40:45
Martabak,30000,0,0,2022-11-19 03:01:00
Jus Belimbing,15000,0,0,2023-06-17 04:41:48
Sop Kambing,30000,0,0,2023-01-14 13:36:31
Taksi,50000,1,0,2022-12-08 11:02:19
Kopi Toraja,15000,0,0,2023-02-21 22:53:37
Kwetiau Goreng,20000,0,0,2023-05-18 07:15:14
Es Mangga Muda,10000,0,0,2024-01-29 13:33:35
Nasi Goreng,20000,0,0,2024-04-09 08:18:28
Nasi Rawon,25000,0,0,2023-12-17 04:11:29
Es Susu Vanilla,8000,0,0,2024-08-28 09:33:54
Es Cendol,7000,0,0,2023-05-10 09:00:08
Soto Madura,25000,0,0,2023-05-07 16:05:56
Gaji,10000000,10,1,2022-10-15 20:40:32
Es Krim,10000,0,0,2023-08-19 04:48:21
Es Buah,15000,0,0,2024-07-03 05:43:52
Nasi Brongkos,20000,0,0,2022-12-02 02:42:17
Sambal Matah,10000,0,0,2024-06-15 05:42:38
Kereta Api,20000,1,0,2024-02-02 22:14:38
Gado-Gado,15000,0,0,2023-06-14 08:33:23
Bir Pletok,12000,0,0,2024-05-31 17:20:04
Pindang Patin,25000,0,0,2024-05-27 15:38:32
Nasi Goreng,20000,0,0,2024-07-06 19:26:48
Bebek Betutu,35000,0,0,2024-03-24 15:52:26
Sop Buntut,40000,0,0,2024-01-16 13:14:27
Bandeng Presto,25000,0,0,2024-06-12 05:23:34
Gulai Ikan,25000,0,0,2024-05-20 04:16:29
Gulai Kambing,35000,0,0,2024-08-02 01:10:00
Kerak Telor,20000,0,0,2024-08-09 13:01:55
Ayam Penyet,20000,0,0,2024-07-03 22:36:34
Angkot,5000,1,0,2022-10-19 23:24:01
Sate Maranggi,30000,0,0,2023-08-16 12:15:08
Jus Wortel,8000,0,0,2023-09-27 23:58:59
Bir Pletok,12000,0,0,2023-08-01 06:37:59
Becak,10000,1,0,2022-08-30 22:55:31
Es Leci,10000,0,0,2023-06-12 21:20:31
Sate Maranggi,30000,0,0,2023-10-28 20:20:04
Kopi Hitam,10000,0,0,2022-08-10 00:44:21
Hangout,50000,2,0,2022-10-30 15:36:11
Es Mangga Muda,10000,0,0,2024-06-26 17:13:18
Es Cendol,7000,0,0,2024-09-05 04:25:57
Jus Melon,15000,0,0,2023-04-21 06:59:47
Kepiting Saus Padang,40000,0,0,2024-03-15 06:53:28
Mengunjungi Kebun Binatang,50000,2,0,2023-09-19 18:14:48
Soto Kudus,20000,0,0,2024-08-23 06:50:05
Es Krim,10000,0,0,2023-08-14 14:55:08
Kopi Susu,12000,0,0,2023-08-11 15:13:55
Soto Mie,20000,0,0,2024-03-05 06:15:23
Sop Iga,35000,0,0,2024-06-01 23:24:53
Bakso Malang,20000,0,0,2023-02-08 01:12:28
Soto Bandung,25000,0,0,2022-10-30 05:21:24
Susu Kedelai,6000,0,0,2023-11-10 11:22:54
